Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
172.142,3.99,3.987,239.912,-2.188,3.45,1.999,-0.152,14.385,341.186,82.128,11.378,977.2,1.17524791,19.547,-29.069,317.825,317.825
172.244,3.005,3.005,253.163,0.0,2.877,0.871,0.0,13.736,340.8,85.661,11.378,977.195,1.17790246,28.921,21.863,295.904,295.904
172.342,1.156,1.149,255.639,6.497,1.113,0.285,0.131,13.822,340.851,85.184,11.378,977.214,1.17757308,-8.435,30.485,305.57,305.57
172.442,1.69,1.647,130.3,-12.954,-1.256,1.065,-0.379,14.853,341.463,79.686,11.378,977.227,1.17337286,-9.053,12.423,302.284,302.284
172.542,1.411,1.398,116.741,-7.52,-1.249,0.629,-0.185,14.849,341.46,79.64,11.365,977.249,1.17342198,-4.36,-11.035,302.155,302.155
172.642,1.303,1.118,207.287,-30.907,0.513,0.994,-0.669,14.717,341.383,80.408,11.382,977.238,1.17393827,-4.256,-30.085,305.252,305.252
172.743,2.322,2.322,219.853,0.897,1.488,1.782,0.036,14.597,341.312,81.079,11.391,977.239,1.17442501,-6.298,-10.607,299.589,299.589
172.843,2.534,2.534,251.167,0.0,2.398,0.818,0.0,13.961,340.934,84.413,11.377,977.244,1.17703819,-3.318,40.719,306.229,306.229
172.943,1.89,1.89,262.674,0.805,1.875,0.241,0.027,13.489,340.654,87.029,11.375,977.235,1.17896593,-5.882,18.571,301.366,301.366
173.043,1.852,1.575,127.186,-31.712,-1.255,0.952,-0.973,14.585,341.303,80.985,11.362,977.254,1.17450356,-4.353,-27.676,306.024,306.024
173.143,2.38,2.301,107.061,-14.804,-2.2,0.675,-0.608,14.763,341.409,80.08,11.365,977.251,1.17377222,-5.389,3.672,301.004,301.004
173.243,1.445,0.523,157.643,-68.773,-0.199,0.484,-1.347,14.728,341.387,80.203,11.354,977.254,1.17392588,-4.106,44.208,306.91,306.91
173.343,2.82,2.814,223.831,-3.973,1.949,2.03,-0.195,14.77,341.414,80.133,11.382,977.252,1.17373943,-3.043,-36.417,309.462,309.462
173.444,2.614,2.612,244.768,2.062,2.363,1.114,0.094,14.298,341.132,82.442,11.35,977.259,1.17568922,-3.238,-26.73,306.809,306.809
173.544,2.518,2.515,273.183,2.882,2.511,-0.14,0.127,13.728,340.793,85.505,11.343,977.26,1.17802906,23.543,29.426,295.47,295.47
173.644,1.9,1.895,305.53,-4.186,1.543,-1.101,-0.139,14.067,340.997,83.838,11.378,977.251,1.1766119,32.309,-17.416,310.247,310.247
173.744,2.976,2.971,29.036,3.259,-1.442,-2.597,0.169,14.75,341.401,80.085,11.354,977.257,1.17383683,24.736,-28.522,315.68,315.68
173.846,3.006,2.984,39.813,-6.991,-1.91,-2.292,-0.366,14.755,341.404,80.101,11.362,977.254,1.17381048,33.461,11.15,296.614,296.614
173.946,2.404,2.331,32.029,-14.178,-1.236,-1.976,-0.589,14.42,341.206,81.945,11.378,977.229,1.17514229,37.107,-3.022,303.469,303.469
174.046,2.396,2.391,339.719,3.671,0.829,-2.243,0.153,14.562,341.288,81.006,11.343,977.236,1.17458534,-14.395,-42.611,302.525,302.525
174.146,3.396,3.382,318.466,5.206,2.243,-2.532,0.308,14.073,340.999,83.63,11.347,977.24,1.17658532,-11.251,-21.931,299.714,299.714
174.246,3.407,3.394,320.642,4.975,2.153,-2.624,0.295,13.98,340.943,84.115,11.343,977.246,1.17697728,-3.542,12.836,300.414,300.414
174.346,1.975,1.972,337.933,3.168,0.741,-1.828,0.109,14.303,341.135,82.414,11.35,977.252,1.17565954,-19.727,-8.286,295.25,295.25
174.451,1.969,1.959,15.722,-5.66,-0.531,-1.886,-0.194,14.784,341.422,80.022,11.375,977.263,1.17369783,-5.725,-25.988,302.772,302.772
174.551,1.504,1.443,9.868,-16.367,-0.247,-1.422,-0.424,14.859,341.466,79.617,11.371,977.258,1.17338848,-26.337,-5.995,293.457,293.457
174.652,1.956,1.921,284.62,-10.918,1.859,-0.485,-0.371,14.853,341.461,79.453,11.334,977.266,1.17343748,-25.748,-5.937,293.67,293.67
174.752,3.599,3.599,287.133,-0.004,3.439,-1.06,-0.0,14.388,341.187,82.051,11.367,977.281,1.17534041,-15.694,-25.809,295.954,295.954
174.852,4.426,4.425,289.778,-1.026,4.164,-1.497,-0.079,13.649,340.746,85.877,11.331,977.291,1.17839348,-6.391,-22.063,302.668,302.668
174.953,3.267,3.264,294.607,-2.458,2.968,-1.359,-0.14,13.791,340.83,85.132,11.338,977.307,1.17782974,-5.84,-19.749,301.392,301.392
175.056,0.956,0.555,19.606,-54.526,-0.186,-0.523,-0.778,14.565,341.291,81.055,11.355,977.287,1.17462718,-2.27,-25.807,304.265,304.265
175.156,1.887,1.739,74.67,-22.786,-1.678,-0.46,-0.731,14.874,341.474,79.387,11.342,977.286,1.17337036,-0.962,-12.826,302.775,302.775
175.257,1.072,0.285,258.44,-74.557,0.28,0.057,-1.033,14.718,341.381,80.234,11.35,977.267,1.17398345,-9.151,-12.676,299.978,299.978
175.357,1.917,1.878,255.348,-11.632,1.816,0.475,-0.386,14.618,341.322,80.779,11.355,977.268,1.17438912,-8.948,-16.013,300.238,300.238
175.457,3.397,3.397,275.194,0.0,3.383,-0.308,0.0,14.169,341.054,82.957,11.318,977.262,1.17623174,-6.545,1.397,300.179,300.179
175.56,4.166,4.166,287.022,0.138,3.983,-1.22,0.01,13.689,340.771,85.786,11.354,977.281,1.17821014,-4.476,10.618,300.736,300.736
175.66,2.421,2.41,296.371,-5.256,2.16,-1.071,-0.222,14.217,341.084,82.832,11.342,977.281,1.17604911,-6.434,-11.914,300.286,300.286
175.76,0.958,0.778,359.667,-35.711,0.005,-0.778,-0.559,14.877,341.476,79.439,11.355,977.277,1.17334282,1.957,-13.1,303.86,303.86
175.86,1.581,1.265,248.002,-36.857,1.173,0.474,-0.948,14.949,341.517,78.969,11.335,977.301,1.17308736,-0.922,12.845,301.008,301.008
175.96,3.639,3.609,252.252,-7.389,3.437,1.1,-0.468,14.981,341.538,78.902,11.354,977.298,1.17294466,-9.584,2.175,300.311,300.311
176.06,4.153,4.152,268.591,1.146,4.151,0.102,0.083,14.605,341.312,80.659,11.32,977.303,1.1745007,-5.939,-17.281,302.977,302.977
176.16,4.618,4.618,281.037,0.0,4.533,-0.884,0.0,13.903,340.898,84.649,11.362,977.312,1.17736661,1.789,-1.801,302.625,302.625
176.26,4.264,4.264,284.628,0.0,4.126,-1.077,0.0,13.787,340.828,85.087,11.327,977.308,1.17785072,-4.989,1.253,300.851,300.851
176.367,0.919,0.737,283.221,-36.712,0.717,-0.168,-0.549,14.674,341.355,80.441,11.347,977.313,1.17421758,-5.754,-8.69,302.076,302.076
176.46,0.857,0.502,118.961,-54.136,-0.439,0.243,-0.694,14.912,341.496,79.193,11.342,977.29,1.17322052,-5.269,-0.944,301.702,301.702
176.56,2.352,2.101,234.547,-26.706,1.711,1.218,-1.057,14.98,341.535,78.705,11.315,977.314,1.17298424,-6.969,0.602,301.682,301.682
176.66,3.968,3.962,256.605,-3.173,3.854,0.918,-0.22,14.766,341.409,79.884,11.331,977.311,1.17384815,-6.056,-10.45,301.206,301.206
176.76,4.345,4.345,275.831,0.0,4.322,-0.441,0.0,14.105,341.016,83.332,11.324,977.288,1.17652488,-5.096,-1.531,301.177,301.177
176.86,4.557,4.556,292.88,-1.36,4.197,-1.771,-0.108,13.46,340.634,86.986,11.339,977.3,1.17918062,-7.444,-5.05,300.459,300.459
176.96,2.719,2.719,296.147,0.192,2.44,-1.198,0.009,14.08,341.002,83.463,11.324,977.307,1.17664778,-7.706,-0.88,300.318,300.318
177.061,0.717,0.511,316.413,-44.537,0.352,-0.37,-0.503,14.761,341.405,79.849,11.32,977.287,1.17384291,-5.735,6.784,300.402,300.402
177.161,1.549,0.453,225.224,-73.011,0.321,0.319,-1.481,14.88,341.476,79.214,11.315,977.289,1.17336178,-4.406,-0.806,301.303,301.303
177.261,2.834,2.525,243.77,-27.0,2.265,1.116,-1.286,14.963,341.524,78.777,11.312,977.302,1.17304289,-6.087,-14.082,300.319,300.319
177.361,3.984,3.984,260.884,0.306,3.934,0.631,0.021,14.713,341.377,80.114,11.323,977.291,1.17404306,-4.192,3.459,300.559,300.559
177.462,4.873,4.872,280.847,-1.137,4.785,-0.917,-0.097,13.984,340.943,83.872,11.303,977.293,1.17703307,-3.384,13.173,300.869,300.869
177.563,4.427,4.427,287.623,0.476,4.219,-1.34,0.037,13.899,340.894,84.429,11.32,977.309,1.17739379,-11.184,-16.196,299.261,299.261
177.663,1.557,1.126,301.096,-43.651,0.964,-0.582,-1.074,14.677,341.357,80.473,11.355,977.333,1.17422855,-3.718,-17.855,302.9,302.9
177.763,1.245,0.19,298.194,-81.236,0.167,-0.09,-1.23,15.155,341.638,77.786,11.308,977.318,1.17228138,-5.593,-2.55,300.317,300.317
177.863,2.343,1.722,218.056,-42.722,1.061,1.356,-1.59,15.101,341.607,78.095,11.315,977.299,1.17247343,-8.151,-18.916,301.387,301.387
177.963,3.479,3.443,242.941,-8.237,3.066,1.566,-0.498,14.991,341.541,78.675,11.32,977.326,1.17295456,-4.382,-22.934,303.34,303.34
178.063,3.961,3.961,251.673,-0.514,3.76,1.245,-0.036,14.454,341.221,81.289,11.29,977.294,1.17511582,-2.918,-10.022,301.593,301.593
178.163,3.223,3.221,255.886,-2.24,3.124,0.785,-0.126,13.816,340.844,84.906,11.323,977.301,1.17772579,-13.138,-15.346,298.072,298.072
178.267,1.744,1.744,244.721,0.57,1.577,0.745,0.017,14.016,340.963,83.748,11.312,977.301,1.17690814,-10.135,-16.653,299.889,299.889
178.367,0.892,0.784,148.731,-28.412,-0.407,0.67,-0.424,14.898,341.485,79.044,11.3,977.282,1.17328513,-4.236,-12.36,301.646,301.646
178.468,1.029,0.518,194.809,-59.775,0.132,0.501,-0.889,14.977,341.534,78.806,11.331,977.294,1.17296875,-10.155,-13.623,298.152,298.152
178.567,3.247,3.056,222.008,-19.73,2.045,2.271,-1.096,14.895,341.484,79.111,11.31,977.288,1.17330098,0.81,-11.664,302.054,302.054
178.667,3.92,3.915,248.504,-3.126,3.642,1.434,-0.214,14.582,341.298,80.736,11.312,977.282,1.17457175,0.233,-7.285,303.068,303.068
178.767,3.809,3.809,261.336,0.035,3.765,0.574,0.002,13.898,340.892,84.292,11.295,977.295,1.17738998,-8.861,-14.093,299.304,299.304
178.868,2.585,2.584,273.609,-1.77,2.579,-0.163,-0.08,13.617,340.725,85.881,11.3,977.296,1.17854416,-6.079,-6.517,299.995,299.995
178.971,0.846,0.725,260.571,-30.992,0.716,0.119,-0.436,14.61,341.316,80.649,11.324,977.294,1.1744647,-1.388,-4.639,302.017,302.017
179.071,0.899,0.444,205.377,-60.417,0.19,0.401,-0.782,15.005,341.549,78.521,11.304,977.318,1.17289329,-3.2,-15.342,301.978,301.978
179.171,2.346,2.02,216.259,-30.559,1.195,1.629,-1.193,14.945,341.516,79.014,11.34,977.33,1.17313516,-6.034,-7.775,299.534,299.534
179.271,4.088,4.012,241.964,-11.031,3.541,1.886,-0.782,14.997,341.545,78.644,11.319,977.306,1.17290604,-2.249,-1.872,300.884,300.884
179.371,4.426,4.424,258.024,1.646,4.328,0.918,0.127,14.429,341.206,81.445,11.295,977.304,1.1752311,-3.951,-18.877,303.64,303.64
179.472,3.791,3.791,273.184,0.0,3.785,-0.211,0.0,13.771,340.817,85.025,11.3,977.303,1.17791951,-4.902,-16.925,302.84,302.84
179.572,1.706,1.706,270.072,0.0,1.706,-0.002,0.0,14.14,341.035,82.981,11.295,977.32,1.17643118,-14.038,-3.026,298.532,298.532
179.672,0.675,0.59,150.94,-29.031,-0.287,0.516,-0.328,15.094,341.601,78.048,11.299,977.322,1.17253888,-6.265,-14.82,302.168,302.168
179.772,0.824,0.577,194.674,-45.606,0.146,0.558,-0.589,15.191,341.659,77.587,11.304,977.307,1.17212319,-4.479,-10.244,301.061,301.061
179.872,3.24,3.181,222.145,-10.941,2.135,2.359,-0.615,15.211,341.672,77.566,11.32,977.317,1.17204547,-1.804,-0.264,300.556,300.556
179.972,4.217,4.216,244.645,1.119,3.81,1.806,0.082,14.954,341.518,78.715,11.292,977.305,1.1730895,-5.544,-3.753,299.816,299.816
180.072,4.048,4.048,252.872,0.0,3.868,1.192,0.0,14.151,341.041,82.844,11.28,977.287,1.17635226,-2.695,-5.255,300.311,300.311
180.173,2.603,2.603,249.396,0.0,2.437,0.916,0.0,13.862,340.869,84.404,11.279,977.295,1.17754579,-9.293,1.962,299.528,299.528
180.275,0.906,0.868,207.671,16.455,0.403,0.769,0.257,14.38,341.179,81.816,11.315,977.303,1.17542064,2.043,2.036,301.403,301.403
180.375,1.104,1.103,152.84,-1.821,-0.504,0.982,-0.035,14.981,341.535,78.725,11.32,977.289,1.17294919,-7.979,3.133,300.747,300.747
180.479,2.585,2.425,207.626,-20.318,1.124,2.148,-0.898,14.903,341.488,79.011,11.299,977.296,1.1732831,-4.994,2.798,301.869,301.869
180.579,3.409,3.407,230.587,2.08,2.632,2.163,0.124,14.951,341.516,78.684,11.283,977.288,1.17308462,-5.909,-3.525,302.331,302.331
180.679,3.937,3.929,254.444,3.549,3.785,1.054,0.244,14.226,341.085,82.45,11.282,977.299,1.17605901,-4.535,4.692,302.3,302.3
180.779,3.482,3.478,262.366,2.815,3.447,0.462,0.171,13.744,340.801,85.264,11.316,977.311,1.17803669,-1.828,3.902,301.281,301.281
180.879,2.978,2.967,263.409,4.826,2.947,0.341,0.251,13.462,340.632,86.676,11.287,977.308,1.17920053,-3.127,-7.622,301.447,301.447
180.98,1.071,1.04,228.284,13.689,0.777,0.692,0.253,14.823,341.439,79.339,11.283,977.321,1.17364836,-5.775,-3.978,300.684,300.684
181.08,1.856,1.768,211.069,-17.675,0.913,1.515,-0.563,15.168,341.645,77.686,11.3,977.313,1.17222703,-2.884,0.514,301.017,301.017
181.18,3.363,3.286,221.056,-12.234,2.158,2.478,-0.713,15.092,341.6,78.026,11.293,977.31,1.17253172,-4.877,-14.784,303.109,303.109
181.28,4.282,4.282,241.673,0.533,3.769,2.032,0.04,14.895,341.482,78.925,11.275,977.326,1.17336202,-3.43,-12.23,302.175,302.175
181.38,4.272,4.272,252.271,0.0,4.069,1.301,0.0,14.168,341.052,82.815,11.292,977.295,1.17628634,-5.261,-3.542,301.128,301.128
181.48,2.734,2.729,255.482,3.342,2.642,0.684,0.159,13.797,340.833,84.99,11.32,977.292,1.1777916,-2.68,-11.403,302.348,302.348
181.58,0.768,0.766,202.687,-3.024,0.296,0.707,-0.04,14.529,341.265,80.814,11.275,977.297,1.17482185,-8.286,-11.286,300.245,300.245
181.68,1.586,1.555,156.913,-11.292,-0.61,1.431,-0.311,15.178,341.65,77.56,11.286,977.282,1.17215359,3.609,-5.575,302.76,302.76
181.78,2.378,2.305,203.99,-14.224,0.937,2.106,-0.584,15.245,341.692,77.376,11.315,977.281,1.17186713,-10.923,-5.102,298.087,298.087
181.88,4.07,4.07,223.494,-0.006,2.801,2.953,-0.0,15.206,341.668,77.555,11.312,977.297,1.17204773,-1.211,-11.21,302.557,302.557
181.98,4.623,4.622,244.643,0.888,4.177,1.979,0.072,14.709,341.373,80.05,11.307,977.283,1.17405593,0.443,-7.017,302.371,302.371
182.08,3.867,3.867,249.48,0.0,3.621,1.355,0.0,14.01,340.958,83.677,11.293,977.292,1.17693031,-4.844,-10.693,300.622,300.622
182.181,2.316,2.235,242.6,15.186,1.985,1.029,0.607,13.953,340.924,83.993,11.295,977.299,1.1771704,1.794,-10.871,303.03,303.03
182.282,1.302,1.267,180.445,-13.187,0.01,1.267,-0.297,14.927,341.504,79.037,11.327,977.281,1.17315578,-4.221,-11.342,301.805,301.805
182.381,2.263,1.843,191.936,-35.463,0.381,1.803,-1.313,15.015,341.553,78.362,11.283,977.276,1.17281044,-8.871,-16.352,300.294,300.294
182.481,4.384,4.288,215.304,-12.013,2.478,3.5,-0.912,15.005,341.548,78.41,11.283,977.292,1.17286944,2.356,-14.617,302.843,302.843
182.581,4.887,4.855,238.516,-6.525,4.14,2.536,-0.555,14.844,341.453,79.273,11.292,977.276,1.17350209,-2.318,-9.601,301.098,301.098
182.681,5.091,5.091,248.118,0.0,4.725,1.898,0.0,14.061,340.989,83.449,11.302,977.274,1.17669547,-2.429,-21.403,304.921,304.921
182.781,3.794,3.794,251.363,0.0,3.595,1.213,0.0,13.626,340.73,85.801,11.295,977.277,1.17848861,-16.041,-18.051,297.469,297.469
182.881,1.354,1.354,229.456,0.437,1.029,0.88,0.01,14.348,341.159,81.854,11.292,977.272,1.17552185,1.35,-13.773,304.05,304.05
182.982,1.247,1.144,168.333,-23.467,-0.231,1.121,-0.497,14.976,341.532,78.707,11.312,977.276,1.1729548,-1.444,-18.912,304.623,304.623
183.082,1.95,1.601,210.715,-34.811,0.818,1.376,-1.113,15.046,341.574,78.355,11.312,977.298,1.17269778,-1.319,-16.782,303.762,303.762
183.182,4.218,4.143,227.726,-10.87,3.065,2.787,-0.795,15.048,341.574,78.3,11.303,977.284,1.17267764,0.599,-6.14,301.725,301.725
183.282,4.645,4.645,246.504,0.249,4.26,1.852,0.02,14.665,341.345,80.106,11.275,977.286,1.17425311,-7.409,-7.659,299.651,299.651
183.382,3.831,3.83,259.31,0.694,3.764,0.711,0.046,13.965,340.933,84.044,11.315,977.296,1.17710924,-6.484,-9.568,301.194,301.194
183.483,1.947,1.946,258.181,2.018,1.904,0.398,0.069,14.07,340.994,83.404,11.303,977.291,1.17667758,-2.039,-3.176,300.727,300.727
183.587,0.42,0.396,168.295,19.734,-0.08,0.387,0.142,14.971,341.529,78.666,11.299,977.275,1.17298138,3.769,-4.793,302.36,302.36
183.687,0.238,0.162,305.675,-47.175,0.132,-0.095,-0.175,15.279,341.711,77.151,11.304,977.297,1.17175496,-4.758,-5.983,301.192,301.192
183.79,2.929,2.926,223.648,-2.646,2.02,2.117,-0.135,15.315,341.732,76.903,11.29,977.295,1.17161107,-8.423,-4.419,299.672,299.672
183.89,4.428,4.427,248.428,1.11,4.117,1.628,0.086,15.16,341.64,77.711,11.298,977.298,1.17224205,-1.813,-8.025,302.226,302.226
183.99,4.264,4.248,264.499,4.93,4.228,0.407,0.366,14.462,341.226,81.226,11.286,977.302,1.17509663,-7.788,-6.644,300.948,300.948
184.09,3.449,3.449,272.503,0.0,3.445,-0.151,0.0,13.952,340.923,83.997,11.294,977.293,1.17716956,-1.17,-3.424,302.845,302.845
184.191,2.788,2.788,282.015,0.0,2.727,-0.58,0.0,13.964,340.931,83.918,11.292,977.298,1.17712665,-1.377,-7.568,302.752,302.752
184.291,0.796,0.794,190.763,-4.319,0.148,0.78,-0.06,15.079,341.593,78.162,11.307,977.294,1.17256057,-2.836,-6.737,302.243,302.243
184.391,2.734,2.716,217.844,-6.491,1.666,2.145,-0.309,15.132,341.623,77.852,11.298,977.302,1.17236078,-4.326,-0.593,301.027,301.027
184.491,4.247,4.247,240.006,0.177,3.679,2.123,0.013,15.147,341.631,77.628,11.27,977.306,1.17231262,-1.341,-5.68,302.546,302.546
184.591,4.818,4.818,249.917,0.0,4.525,1.654,0.0,14.642,341.334,80.421,11.312,977.306,1.17435324,-4.615,-9.383,303.087,303.087
184.691,4.243,4.231,260.825,4.25,4.177,0.675,0.314,13.883,340.883,84.4,11.299,977.306,1.17746425,-9.633,-3.696,300.601,300.601
184.794,2.614,2.614,270.624,0.0,2.614,-0.028,0.0,13.795,340.83,84.802,11.284,977.302,1.17782652,-0.781,-1.871,302.435,302.435
184.895,0.696,0.471,258.02,47.43,0.461,0.098,0.513,14.903,341.488,79.056,11.307,977.298,1.1732837,-2.778,-5.698,301.441,301.441
184.995,0.364,0.299,206.61,-34.667,0.134,0.267,-0.207,15.091,341.598,77.976,11.282,977.295,1.17252433,-1.463,-2.688,301.85,301.85
185.095,2.593,2.593,215.077,0.612,1.49,2.122,0.028,15.342,341.749,76.872,11.31,977.3,1.17149961,-5.749,-1.797,301.924,301.924
185.195,3.534,3.503,240.203,7.562,3.04,1.741,0.465,15.181,341.653,77.653,11.307,977.3,1.17215431,-2.961,-2.964,301.42,301.42
185.295,4.241,4.214,257.412,6.445,4.113,0.918,0.476,14.358,341.165,81.865,11.303,977.302,1.17551327,-7.729,-1.007,300.746,300.746
185.396,3.939,3.913,262.175,6.527,3.877,0.533,0.448,13.987,340.945,83.87,11.305,977.313,1.17704535,-2.938,-2.469,300.876,300.876
185.496,1.382,1.382,266.994,0.0,1.38,0.072,0.0,14.502,341.253,81.277,11.335,977.292,1.17489839,-0.52,-9.35,303.074,303.074
185.596,0.419,0.418,226.255,-4.808,0.302,0.289,-0.035,15.213,341.672,77.465,11.302,977.298,1.17202234,-5.833,-8.213,300.351,300.351
185.696,3.498,3.442,202.545,-10.203,1.32,3.179,-0.62,15.29,341.718,77.155,11.315,977.302,1.17171097,-2.251,-7.591,301.639,301.639
185.796,4.413,4.405,218.752,-3.386,2.757,3.435,-0.261,15.331,341.742,76.909,11.307,977.298,1.17154264,-7.056,-13.519,300.392,300.392
185.896,4.834,4.801,241.479,6.628,4.219,2.292,0.558,14.877,341.473,79.128,11.296,977.293,1.17338586,0.888,-13.056,303.654,303.654
185.996,4.224,4.224,246.867,0.0,3.884,1.659,0.0,13.832,340.854,84.856,11.33,977.286,1.17763829,-5.278,-9.327,300.465,300.465
186.097,2.762,2.705,239.194,11.647,2.324,1.385,0.558,13.705,340.777,85.333,11.29,977.281,1.17816675,-2.227,-13.794,302.421,302.421
186.199,1.73,1.73,195.595,0.0,0.465,1.666,0.0,14.407,341.195,81.691,11.318,977.268,1.1752671,-9.347,-14.03,298.878,298.878
186.299,2.726,2.719,191.034,-3.822,0.52,2.669,-0.182,14.901,341.487,78.995,11.294,977.267,1.1732583,-5.111,-9.021,300.867,300.867
186.399,4.48,4.45,208.986,-6.632,2.156,3.892,-0.517,15.02,341.558,78.477,11.31,977.27,1.17277014,-5.461,-12.749,300.637,300.637
186.499,4.915,4.912,225.626,1.985,3.511,3.435,0.17,14.905,341.489,79.02,11.302,977.259,1.17323124,-6.923,-12.39,301.239,301.239
186.599,4.889,4.833,241.401,8.714,4.243,2.313,0.741,14.063,340.99,83.478,11.309,977.267,1.17667651,-9.045,-8.053,300.277,300.277
186.699,3.994,3.912,240.571,11.616,3.407,1.922,0.804,13.387,340.589,87.265,11.315,977.257,1.17943668,-3.083,-7.25,301.939,301.939
186.802,2.543,2.532,210.042,5.252,1.268,2.192,0.233,13.818,340.846,84.911,11.326,977.246,1.1776495,-5.747,-10.796,300.197,300.197
186.902,2.478,2.35,176.388,-18.493,-0.148,2.345,-0.786,14.619,341.322,80.638,11.33,977.232,1.17435098,-2.007,-8.833,301.808,301.808
187.002,3.581,3.566,196.214,-5.148,0.996,3.425,-0.321,14.922,341.5,78.92,11.3,977.241,1.17313766,0.595,-9.567,302.765,302.765
187.102,3.924,3.921,219.149,2.03,2.476,3.041,0.139,15.16,341.641,77.731,11.302,977.236,1.17216384,-5.995,-10.956,301.838,301.838
187.202,4.637,4.547,242.353,11.341,4.028,2.11,0.912,14.705,341.372,80.148,11.322,977.239,1.17401218,0.0,-12.316,303.47,303.47
187.305,4.489,4.482,247.204,3.266,4.132,1.737,0.256,13.995,340.951,83.94,11.326,977.25,1.17692792,-3.221,-12.537,302.571,302.571
187.403,2.474,2.46,249.858,5.912,2.31,0.847,0.255,13.793,340.831,85.072,11.33,977.258,1.1777643,-4.71,-14.159,302.731,302.731
187.503,0.716,0.716,209.273,-1.21,0.35,0.625,-0.015,14.482,341.239,81.245,11.309,977.263,1.17495835,0.893,-11.14,303.427,303.427
187.603,1.149,0.9,150.844,-38.398,-0.439,0.786,-0.714,15.097,341.604,78.152,11.322,977.273,1.17245793,-1.742,-9.24,301.746,301.746
187.703,3.443,3.432,198.156,-4.49,1.069,3.261,-0.269,15.048,341.575,78.377,11.318,977.28,1.17266393,-7.902,-9.913,300.2,300.2
187.803,4.959,4.95,213.894,3.569,2.76,4.109,0.309,14.889,341.478,78.976,11.278,977.251,1.17329693,-3.593,-5.932,302.162,302.162
187.904,4.472,4.398,237.391,10.391,3.705,2.37,0.806,14.274,341.115,82.233,11.289,977.25,1.17580032,-4.254,-2.171,301.627,301.627
188.007,3.392,3.254,239.157,16.415,2.793,1.668,0.958,13.7,340.775,85.427,11.302,977.256,1.17815328,-7.82,-5.252,301.332,301.332
188.107,2.07,1.995,221.016,15.536,1.309,1.505,0.555,13.808,340.838,84.783,11.293,977.248,1.17770588,-7.145,-7.298,300.277,300.277
188.207,2.105,2.059,159.588,-12.068,-0.718,1.929,-0.44,14.654,341.341,80.345,11.309,977.25,1.17423856,-4.263,-1.712,300.572,300.572
188.307,2.344,2.337,179.012,-4.562,-0.04,2.336,-0.186,14.786,341.42,79.743,11.324,977.258,1.1737045,-5.057,-3.38,301.625,301.625
188.407,4.058,4.05,206.478,-3.624,1.806,3.625,-0.257,14.736,341.389,79.924,11.309,977.258,1.17391598,0.998,-6.001,303.74,303.74
188.511,4.181,4.133,225.614,8.615,2.954,2.891,0.626,14.484,341.24,81.171,11.298,977.256,1.17494476,-6.474,-3.106,300.746,300.746
188.611,3.316,3.219,236.826,13.876,2.695,1.762,0.795,13.881,340.882,84.429,11.302,977.254,1.1774087,-5.446,-4.022,301.694,301.694
188.711,1.907,1.873,216.977,10.713,1.127,1.497,0.354,13.733,340.794,85.21,11.296,977.227,1.17798579,-2.274,-6.083,301.713,301.713
188.811,2.501,2.487,156.667,-6.133,-0.985,2.283,-0.267,14.572,341.293,80.77,11.309,977.236,1.17455482,-4.333,-5.449,301.275,301.275
188.911,2.653,2.647,146.704,-3.844,-1.453,2.213,-0.178,14.908,341.492,79.109,11.322,977.226,1.17317188,0.203,-3.569,302.864,302.864
189.011,2.218,2.161,165.52,-13.023,-0.54,2.093,-0.5,14.862,341.464,79.303,11.314,977.238,1.17337632,-4.621,-5.78,301.0,301.0
189.112,3.711,3.693,205.385,-5.564,1.583,3.337,-0.36,14.701,341.37,80.19,11.326,977.25,1.17404032,-4.157,-7.693,302.084,302.084
189.212,3.641,3.639,219.576,2.29,2.318,2.805,0.145,14.338,341.153,81.976,11.304,977.24,1.17552054,-3.721,-4.14,301.784,301.784
189.312,2.63,2.604,217.254,8.16,1.576,2.072,0.373,13.785,340.825,84.968,11.304,977.228,1.17776906,-4.372,-5.175,301.967,301.967
189.412,2.543,2.527,164.056,-6.41,-0.694,2.43,-0.284,14.153,341.044,83.034,11.317,977.247,1.17627966,-6.248,-7.322,301.156,301.156
189.512,3.564,3.562,149.959,-1.856,-1.783,3.083,-0.115,14.898,341.486,79.093,11.309,977.229,1.17322063,0.761,-5.494,302.722,302.722
189.612,3.06,3.057,145.601,-2.524,-1.727,2.523,-0.135,15.01,341.55,78.305,11.268,977.224,1.17277265,-5.555,-2.329,301.308,301.308
189.715,2.97,2.921,187.87,-10.42,0.4,2.893,-0.537,14.891,341.481,79.043,11.293,977.23,1.17325628,0.735,-5.255,301.718,301.718
189.815,4.052,4.05,209.182,-1.87,1.975,3.536,-0.132,14.649,341.337,80.266,11.289,977.231,1.17424643,-4.499,-7.771,302.31,302.31
189.915,3.105,3.085,218.595,6.46,1.925,2.411,0.349,14.041,340.977,83.577,11.305,977.238,1.17673326,-7.643,-7.016,300.23,300.23
190.017,2.07,2.068,183.33,-2.622,0.12,2.064,-0.095,13.81,340.839,84.725,11.285,977.241,1.1776911,-2.968,-8.163,302.42,302.42
