Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
264.123,2.089,2.089,199.807,0.297,0.708,1.965,0.011,-0.484,331.56,47.012,-10.381,967.621,1.23227918,2.557,-3.359,306.306,306.306
264.223,1.386,1.379,164.551,5.954,-0.367,1.329,0.144,-0.58,331.502,47.382,-10.371,967.625,1.23271656,-3.397,-11.811,305.816,305.816
264.323,2.8,2.789,103.446,5.135,-2.713,0.649,0.251,0.377,332.083,44.175,-10.376,967.623,1.22840214,-1.866,-13.748,306.283,306.283
264.423,3.362,3.362,100.081,0.0,-3.31,0.588,0.0,0.546,332.186,43.689,-10.361,967.631,1.22765338,8.094,-1.995,306.994,306.994
264.523,1.694,1.678,120.767,7.894,-1.442,0.859,0.233,0.139,331.939,44.978,-10.367,967.613,1.22945726,0.962,-6.259,306.688,306.688
264.623,1.756,1.75,199.519,-4.821,0.585,1.65,-0.148,-0.114,331.785,45.779,-10.376,967.629,1.2306174,1.851,-11.979,307.48,307.48
264.724,1.489,1.489,181.905,0.094,0.049,1.488,0.002,-0.615,331.481,47.52,-10.367,967.624,1.23287284,3.154,-7.552,307.385,307.385
264.824,2.414,2.406,155.664,-4.683,-0.992,2.192,-0.197,-0.665,331.45,47.659,-10.376,967.622,1.2330991,6.877,3.232,306.371,306.371
264.924,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.497,-99.44,967.635,13.70265484,8.019,-3.305,307.083,307.083
265.024,2.66,2.66,109.586,0.761,-2.506,0.892,0.035,0.009,331.86,45.455,-10.352,967.633,1.23006523,-5.945,-6.645,304.372,304.372
265.124,0.97,0.941,184.805,14.025,0.079,0.938,0.235,0.083,331.905,45.091,-10.386,967.635,1.22973824,8.925,5.092,305.37,305.37
265.224,1.458,1.171,235.954,36.582,0.97,0.656,0.869,-0.544,331.524,47.319,-10.355,967.631,1.23256063,7.047,5.837,304.921,304.921
265.324,0.381,0.343,162.274,26.021,-0.104,0.326,0.167,-0.662,331.452,47.647,-10.376,967.638,1.23310328,0.909,1.3,304.928,304.928
265.424,3.18,3.175,111.281,3.217,-2.958,1.152,0.178,0.164,331.954,44.88,-10.371,967.634,1.22937,-1.705,-0.915,304.553,304.553
265.524,3.258,3.25,123.117,-4.077,-2.722,1.775,-0.232,0.072,331.898,45.197,-10.367,967.64,1.22979343,1.486,8.102,304.6,304.6
265.624,1.905,1.899,175.696,-4.624,-0.142,1.893,-0.154,-0.081,331.805,45.724,-10.361,967.633,1.23047459,4.291,7.085,305.682,305.682
265.724,3.206,3.203,205.516,2.588,1.38,2.89,0.145,-0.417,331.601,46.784,-10.381,967.65,1.23201489,-2.394,-1.178,305.085,305.085
265.825,1.784,1.704,196.32,-17.2,0.479,1.636,-0.528,-0.891,331.312,48.434,-10.381,967.637,1.23414135,-0.521,4.611,304.457,304.457
265.924,3.708,3.707,145.263,-1.213,-2.112,3.047,-0.078,-0.017,331.844,45.529,-10.357,967.64,1.23019397,5.378,5.613,306.5,306.5
266.025,3.922,3.921,118.434,-0.311,-3.448,1.867,-0.021,0.425,332.113,44.094,-10.355,967.621,1.22818077,4.265,-0.09,305.553,305.553
266.125,1.754,1.735,136.264,8.443,-1.2,1.254,0.258,0.117,331.926,45.015,-10.376,967.644,1.22959554,28.115,-2.864,308.219,308.219
266.225,2.35,2.347,207.986,-2.828,1.101,2.072,-0.116,-0.065,331.815,45.617,-10.376,967.645,1.23041868,-2.02,2.065,303.389,303.389
266.325,1.952,1.952,208.34,0.0,0.927,1.718,0.0,-0.704,331.426,47.728,-10.393,967.629,1.2332834,-38.164,5.009,293.416,293.416
266.425,2.459,2.459,155.443,0.527,-1.022,2.236,0.023,-0.548,331.521,47.289,-10.367,967.629,1.23257804,-24.608,-5.009,297.42,297.42
266.525,4.299,4.299,114.635,0.0,-3.908,1.792,0.0,0.34,332.061,44.293,-10.376,967.64,1.2285893,8.333,-9.068,308.915,308.915
266.625,3.165,3.144,137.937,6.598,-2.106,2.334,0.364,-0.074,331.809,45.604,-10.388,967.614,1.23042011,5.957,0.668,306.396,306.396
266.725,2.199,2.197,169.174,2.469,-0.413,2.158,0.095,-0.362,331.634,46.616,-10.376,967.606,1.2317102,7.125,4.95,306.058,306.058
266.825,2.028,2.028,189.323,0.338,0.329,2.001,0.012,-0.763,331.391,47.946,-10.39,967.611,1.23352683,27.561,-6.684,310.153,310.153
266.925,3.067,3.055,153.845,-5.09,-1.347,2.742,-0.272,-0.896,331.31,48.472,-10.376,967.641,1.23416865,0.647,-7.203,306.328,306.328
267.025,4.803,4.803,129.076,0.32,-3.729,3.028,0.027,0.095,331.912,45.122,-10.367,967.632,1.22967994,-40.181,5.149,294.611,294.611
267.125,4.679,4.677,122.256,2.009,-3.955,2.496,0.164,0.194,331.972,44.85,-10.352,967.628,1.22922873,1.601,1.952,306.164,306.164
267.225,2.397,2.383,133.773,6.135,-1.721,1.648,0.256,-0.244,331.706,46.224,-10.374,967.627,1.23120081,43.423,-5.24,308.011,308.011
267.326,1.18,1.18,178.532,0.0,-0.03,1.18,0.0,-0.304,331.67,46.436,-10.371,967.635,1.23147953,36.291,-1.846,306.976,306.976
267.426,1.809,1.808,148.969,1.883,-0.932,1.549,0.059,-0.821,331.356,48.287,-10.355,967.625,1.23380458,-11.217,2.599,303.26,303.26
267.526,3.882,3.877,116.288,2.704,-3.476,1.717,0.183,0.098,331.914,45.201,-10.342,967.634,1.22966516,-0.742,-0.236,304.454,304.454
267.626,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.506,-99.44,967.639,13.70271015,-0.151,-3.12,305.965,305.965
267.726,3.108,3.1,99.856,4.021,-3.054,0.531,0.218,0.046,331.882,45.188,-10.393,967.66,1.22993958,2.191,-2.385,304.94,304.94
267.826,0.786,0.736,155.981,20.487,-0.3,0.672,0.275,0.144,331.942,44.926,-10.376,967.638,1.22946537,1.605,-4.016,305.36,305.36
267.926,1.207,0.921,228.55,40.231,0.691,0.61,0.78,-0.597,331.491,47.432,-10.374,967.641,1.23281467,-0.639,-6.593,305.278,305.278
268.026,1.486,1.452,139.26,12.176,-0.948,1.1,0.313,-0.655,331.456,47.608,-10.38,967.648,1.23308635,0.929,-6.852,305.932,305.932
268.126,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.556,-99.44,967.657,13.70296955,1.841,-3.712,305.289,305.289
268.226,1.686,1.686,94.784,0.0,-1.68,0.141,0.0,0.051,331.885,45.254,-10.371,967.663,1.22991991,1.079,-4.974,304.246,304.246
268.326,0.47,0.454,174.253,15.224,-0.045,0.451,0.123,-0.06,331.818,45.555,-10.388,967.637,1.23038375,1.133,-10.5,305.39,305.39
268.426,1.99,1.968,228.053,8.552,1.464,1.316,0.296,-0.499,331.551,46.991,-10.401,967.635,1.23236585,-0.194,-13.938,305.967,305.967
268.526,1.25,1.25,178.411,0.0,-0.035,1.25,0.0,-0.961,331.27,48.703,-10.376,967.659,1.23448479,0.587,-11.138,304.319,304.319
268.627,2.828,2.819,112.473,4.489,-2.605,1.078,0.221,-0.062,331.817,45.615,-10.374,967.654,1.23041618,0.507,-8.208,304.591,304.591
268.727,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.57,-99.44,967.644,13.70278645,1.81,-13.956,305.848,305.848
268.827,2.027,2.023,117.98,3.603,-1.787,0.949,0.127,-0.016,331.844,45.483,-10.368,967.661,1.23021805,-0.945,-17.837,305.875,305.875
268.927,1.608,1.608,205.804,-0.453,0.7,1.448,-0.013,-0.123,331.78,45.78,-10.384,967.639,1.23067105,1.385,-15.729,305.663,305.663
269.027,0.995,0.967,188.057,-13.765,0.135,0.957,-0.237,-0.77,331.386,48.035,-10.374,967.668,1.23362994,0.763,-13.071,305.034,305.034
269.127,3.272,3.258,129.952,-5.397,-2.497,2.092,-0.308,-0.127,331.778,45.899,-10.355,967.661,1.23071361,0.984,-16.64,306.388,306.388
269.227,4.37,4.37,113.386,0.0,-4.011,1.734,0.0,0.627,332.234,43.315,-10.395,967.661,1.22733128,-0.071,-16.737,306.788,306.788
269.327,2.155,2.152,108.663,3.456,-2.038,0.689,0.13,0.137,331.938,44.998,-10.363,967.664,1.22953105,0.944,-13.75,307.115,307.115
269.427,1.087,1.085,200.974,-3.213,0.388,1.013,-0.061,0.113,331.923,45.002,-10.384,967.656,1.22963119,2.157,-14.058,306.867,306.867
269.527,1.49,1.423,222.217,17.191,0.956,1.054,0.44,-0.423,331.597,46.731,-10.401,967.661,1.23205602,1.548,-14.984,307.131,307.131
269.627,1.425,1.419,157.675,-5.208,-0.539,1.313,-0.129,-0.72,331.416,47.823,-10.384,967.647,1.23338091,-1.201,-9.476,306.02,306.02
269.727,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.533,-99.44,967.674,13.70320892,2.411,-7.299,305.959,305.959
269.827,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.506,-99.44,967.653,13.70290375,0.972,-9.503,306.23,306.23
269.928,2.02,2.02,138.965,-0.87,-1.326,1.523,-0.031,-0.339,331.648,46.508,-10.384,967.672,1.2316879,1.582,-4.413,305.288,305.288
270.028,1.895,1.894,190.662,-1.298,0.35,1.862,-0.043,-0.54,331.526,47.168,-10.391,967.651,1.23256958,0.364,-1.035,305.756,305.756
270.128,1.326,1.213,173.739,-23.838,-0.132,1.206,-0.536,-1.078,331.198,49.049,-10.395,967.652,1.23501158,0.903,-3.208,306.274,306.274
270.228,3.898,3.645,144.637,-20.735,-2.11,2.973,-1.38,-0.452,331.58,46.95,-10.368,967.646,1.23216307,1.139,-0.964,305.763,305.763
270.328,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.516,-99.44,967.665,13.70307255,2.282,1.786,305.931,305.931
270.428,1.554,1.548,128.113,-5.097,-1.218,0.955,-0.138,-0.151,331.763,45.937,-10.367,967.647,1.23080623,1.373,-0.332,305.819,305.819
270.528,2.38,2.373,206.891,-4.27,1.073,2.117,-0.177,-0.212,331.726,46.136,-10.368,967.656,1.23109376,0.942,-1.186,305.733,305.733
270.628,1.462,1.446,215.767,8.427,0.845,1.173,0.214,-0.839,331.344,48.195,-10.395,967.661,1.23393655,1.889,0.579,305.73,305.73
270.728,2.497,2.424,145.772,-13.956,-1.363,2.004,-0.602,-0.456,331.577,46.957,-10.371,967.649,1.23218822,1.872,-0.043,306.564,306.564
270.828,4.02,3.964,117.503,-9.513,-3.516,1.831,-0.664,0.427,332.113,43.927,-10.401,967.657,1.22822225,1.332,-1.903,306.624,306.624
270.928,2.348,2.347,123.364,-1.339,-1.96,1.291,-0.055,0.125,331.93,44.956,-10.385,967.661,1.22958207,0.88,-2.144,306.351,306.351
271.028,1.544,1.542,176.573,-3.083,-0.092,1.539,-0.083,0.054,331.887,45.211,-10.379,967.649,1.2298857,0.967,-3.56,306.087,306.087
271.128,1.742,1.73,212.41,6.733,0.927,1.46,0.204,-0.4,331.611,46.673,-10.395,967.657,1.23194742,0.575,-5.152,306.679,306.679
271.229,1.25,1.224,161.063,-11.683,-0.397,1.158,-0.253,-0.797,331.37,48.091,-10.384,967.645,1.23372293,0.388,-4.126,306.565,306.565
271.329,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.503,-99.44,967.663,13.70304585,0.875,-3.786,305.998,305.998
271.429,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.57,-99.44,967.659,13.70299625,1.2,-6.458,306.681,306.681
271.529,2.34,2.338,122.85,2.027,-1.964,1.268,0.083,-0.248,331.704,46.174,-10.391,967.639,1.23123586,1.08,-6.954,306.148,306.148
271.629,1.39,1.39,183.733,0.0,0.09,1.387,0.0,-0.361,331.635,46.685,-10.356,967.652,1.23176098,1.411,-3.958,306.404,306.404
271.729,2.15,2.142,160.024,-4.985,-0.732,2.013,-0.187,-0.956,331.273,48.674,-10.379,967.657,1.23445988,0.702,-2.03,306.17,306.17
271.829,4.886,4.879,122.553,-2.908,-4.113,2.626,-0.248,0.01,331.86,45.341,-10.384,967.648,1.23008537,1.364,-4.419,306.332,306.332
271.929,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.584,-99.44,967.646,13.70280361,1.196,-6.757,306.116,306.116
272.029,3.187,3.184,113.053,2.3,-2.93,1.247,0.128,-0.094,331.797,45.685,-10.384,967.652,1.23055768,0.783,-4.329,305.208,305.208
272.129,1.362,1.348,169.172,8.298,-0.253,1.324,0.197,-0.035,331.833,45.466,-10.39,967.64,1.23027754,0.585,-0.733,304.39,304.39
272.229,0.928,0.928,188.631,-0.22,0.139,0.918,-0.004,-0.554,331.518,47.272,-10.376,967.64,1.2326169,0.995,-0.843,304.37,304.37
272.329,2.675,2.61,129.704,-12.705,-2.008,1.667,-0.588,-0.484,331.56,46.997,-10.385,967.645,1.23231006,17.976,-5.405,308.073,308.073
272.429,3.877,3.877,94.667,-0.612,-3.864,0.315,-0.041,0.422,332.111,44.077,-10.363,967.657,1.22824228,32.102,-4.615,306.937,306.937
272.53,3.381,3.381,85.176,0.0,-3.369,-0.284,0.0,0.287,332.029,44.43,-10.385,967.653,1.22884357,28.967,-0.006,305.561,305.561
272.63,1.55,1.548,71.411,2.712,-1.467,-0.493,0.073,-0.081,331.806,45.759,-10.351,967.65,1.23049283,23.934,-2.295,306.908,306.908
272.73,0.534,0.532,6.32,5.292,-0.059,-0.529,0.049,-0.259,331.697,46.252,-10.38,967.658,1.23131156,16.944,-8.066,308.814,308.814
272.83,0.962,0.962,348.468,1.503,0.192,-0.943,0.025,-0.567,331.509,47.309,-10.379,967.656,1.23270035,17.03,-7.059,308.854,308.854
272.93,2.797,2.789,55.241,4.435,-2.291,-1.59,0.216,0.023,331.868,45.344,-10.371,967.653,1.23002994,20.377,-5.937,308.733,308.733
273.03,4.061,4.044,63.238,-5.294,-3.611,-1.821,-0.375,0.223,331.989,44.514,-10.42,967.64,1.22912037,9.371,-9.67,307.987,307.987
273.13,3.275,3.27,62.057,-3.339,-2.888,-1.532,-0.191,-0.086,331.802,45.572,-10.407,967.649,1.23051846,-8.662,-15.033,304.123,304.123
273.23,1.097,1.069,17.182,-12.863,-0.316,-1.022,-0.244,-0.259,331.697,46.213,-10.39,967.653,1.23130274,-8.682,-10.137,303.409,303.409
273.33,1.548,1.547,324.116,2.22,0.907,-1.253,0.06,-0.735,331.408,47.958,-10.361,967.644,1.23343897,-18.531,-7.816,299.197,299.197
273.431,1.141,1.105,49.794,-14.521,-0.844,-0.713,-0.286,-0.363,331.634,46.626,-10.374,967.642,1.23175657,0.573,-18.656,308.094,308.094
273.531,2.87,2.868,65.768,1.896,-2.615,-1.177,0.095,0.333,332.056,44.229,-10.401,967.647,1.22863269,-20.699,-13.37,297.935,297.935
273.631,2.757,2.734,84.921,-7.354,-2.723,-0.242,-0.353,0.002,331.855,45.381,-10.38,967.65,1.23012376,-19.017,-10.743,298.561,298.561
273.731,0.37,0.232,2.518,-51.1,-0.01,-0.232,-0.288,0.129,331.932,44.967,-10.379,967.624,1.22951901,26.653,-13.168,311.03,311.03
273.831,1.199,1.064,300.487,27.453,0.917,-0.54,0.553,-0.265,331.693,46.232,-10.391,967.634,1.23130643,31.371,-13.786,311.586,311.586
273.931,0.593,0.552,19.589,21.474,-0.185,-0.52,0.217,-0.174,331.749,45.925,-10.391,967.628,1.23088741,31.874,-13.189,311.168,311.168
274.031,3.215,3.211,77.265,-3.082,-3.132,-0.708,-0.173,0.535,332.179,43.638,-10.385,967.636,1.22770846,-18.493,-10.101,299.861,299.861
274.131,4.052,4.051,67.486,0.978,-3.743,-1.551,0.069,0.392,332.092,44.021,-10.406,967.635,1.22835314,-4.732,-11.889,304.536,304.536
274.231,1.764,1.752,61.789,6.536,-1.544,-0.828,0.201,0.074,331.899,45.07,-10.401,967.629,1.22977567,-19.867,-6.439,299.093,299.093
274.331,0.562,0.551,279.836,11.007,0.543,-0.094,0.107,-0.233,331.712,46.107,-10.395,967.63,1.23115814,-39.866,-2.514,289.203,289.203
274.432,1.146,1.133,289.367,8.596,1.069,-0.376,0.171,-0.696,331.431,47.711,-10.391,967.62,1.23323607,15.012,-6.24,307.934,307.934
274.532,0.593,0.525,126.987,-27.848,-0.419,0.316,-0.277,-0.355,331.639,46.59,-10.376,967.631,1.23170555,32.308,-1.542,305.697,305.697
274.632,3.526,3.504,80.21,-6.475,-3.453,-0.596,-0.398,0.589,332.212,43.397,-10.406,967.632,1.2274648,-13.51,-2.793,301.617,301.617
274.732,3.229,3.196,83.197,-8.167,-3.174,-0.379,-0.459,-0.125,331.778,45.781,-10.385,967.627,1.23066485,6.933,-1.873,305.61,305.61
274.832,0.649,0.605,32.686,-21.154,-0.327,-0.509,-0.234,-0.323,331.658,46.401,-10.398,967.608,1.23153758,28.698,5.192,304.766,304.766
274.932,1.506,1.506,345.834,1.127,0.369,-1.46,0.03,-0.793,331.372,48.05,-10.391,967.608,1.23365939,35.776,-4.574,306.933,306.933
275.033,1.907,1.907,21.041,0.0,-0.685,-1.779,0.0,-0.473,331.566,46.912,-10.398,967.591,1.23219359,25.861,-10.542,311.451,311.451
275.132,3.62,3.62,61.665,0.376,-3.187,-1.718,0.024,0.366,332.076,44.177,-10.385,967.592,1.22841191,-37.011,1.569,293.89,293.89
275.232,3.645,3.639,67.003,3.28,-3.35,-1.422,0.209,0.178,331.962,44.711,-10.406,967.588,1.22925568,4.877,15.969,305.523,305.523
275.333,1.645,1.618,50.273,10.437,-1.244,-1.034,0.298,-0.012,331.847,45.386,-10.391,967.579,1.23009431,31.378,2.709,305.236,305.236
275.433,1.899,1.897,332.942,2.669,0.863,-1.689,0.088,-0.248,331.704,46.212,-10.38,967.584,1.23116314,-11.801,-13.626,304.115,304.115
275.533,0.617,0.615,353.674,4.082,0.068,-0.611,0.044,-0.491,331.555,46.974,-10.398,967.585,1.23226643,14.647,-4.212,308.102,308.102
275.633,1.585,1.542,78.851,-13.423,-1.513,-0.298,-0.368,0.118,331.926,44.944,-10.395,967.591,1.22952759,-17.393,7.889,301.718,301.718
275.733,3.658,3.657,68.881,0.956,-3.412,-1.318,0.061,0.405,332.1,43.98,-10.406,967.589,1.22823632,-17.847,-8.661,300.186,300.186
275.833,1.878,1.874,69.586,3.695,-1.756,-0.654,0.121,0.005,331.857,45.29,-10.402,967.574,1.23001623,-0.768,-16.32,308.059,308.059
275.933,0.178,0.115,4.917,49.916,-0.01,-0.114,0.136,-0.211,331.726,46.088,-10.38,967.586,1.23099959,-22.864,4.74,299.802,299.802
276.033,0.251,0.238,97.618,18.364,-0.236,0.032,0.079,-0.635,331.468,47.52,-10.385,967.553,1.23287702,3.032,-3.552,307.38,307.38
276.133,1.36,1.316,96.941,-14.652,-1.306,0.159,-0.344,-0.563,331.512,47.204,-10.402,967.554,1.23255086,27.944,-16.714,313.711,313.711
276.233,3.789,3.789,78.439,0.0,-3.713,-0.759,0.0,0.509,332.163,43.739,-10.38,967.561,1.22773027,31.791,-7.988,309.647,309.647
276.334,2.777,2.753,68.346,7.444,-2.559,-1.016,0.36,-0.059,331.818,45.43,-10.422,967.565,1.23029327,15.739,3.75,305.6,305.6
276.434,0.601,0.534,23.109,-27.304,-0.21,-0.491,-0.276,-0.157,331.759,45.87,-10.39,967.545,1.23070455,14.225,-3.524,308.288,308.288
276.534,0.297,0.262,356.514,28.02,0.016,-0.262,0.14,-0.776,331.382,47.994,-10.39,967.535,1.23349059,2.046,-15.586,307.609,307.609
276.634,1.101,1.093,93.215,6.935,-1.091,0.061,0.133,-0.537,331.528,47.115,-10.402,967.557,1.23243797,-15.187,-6.505,300.931,300.931
276.734,2.996,2.996,76.927,0.0,-2.918,-0.678,0.0,0.17,331.957,44.757,-10.401,967.532,1.22922158,19.08,-3.737,307.827,307.827
276.834,3.448,3.435,72.409,-5.108,-3.274,-1.038,-0.307,0.148,331.944,44.785,-10.412,967.557,1.22935164,25.157,-4.208,308.748,308.748
276.934,1.67,1.581,67.763,-18.755,-1.464,-0.598,-0.537,0.026,331.87,45.183,-10.412,967.545,1.22988319,-8.011,-8.943,304.082,304.082
277.034,1.696,1.693,324.49,3.559,0.983,-1.378,0.105,-0.227,331.716,46.061,-10.402,967.543,1.23102057,-8.404,-10.372,303.563,303.563
277.134,1.53,1.53,339.023,-1.38,0.548,-1.428,-0.037,-0.443,331.585,46.839,-10.39,967.545,1.23199713,-17.134,-1.703,301.738,301.738
277.234,2.173,2.173,53.0,0.019,-1.736,-1.308,0.001,0.178,331.962,44.614,-10.433,967.531,1.2291826,4.032,-10.274,306.434,306.434
277.334,3.825,3.814,67.306,-4.264,-3.519,-1.472,-0.284,0.488,332.15,43.753,-10.395,967.546,1.227808,8.465,-10.904,308.319,308.319
277.434,2.615,2.602,69.688,-5.654,-2.441,-0.903,-0.258,0.278,332.023,44.399,-10.402,967.52,1.22871733,-6.232,-6.807,304.136,304.136
277.534,0.667,0.653,275.227,11.734,0.651,-0.06,0.136,0.302,332.037,44.287,-10.412,967.538,1.22863424,-25.587,-5.416,296.671,296.671
277.635,1.498,1.44,284.925,15.969,1.391,-0.371,0.412,-0.362,331.634,46.504,-10.406,967.527,1.2316103,10.996,-14.356,309.493,309.493
277.735,2.044,1.833,306.008,26.234,1.483,-1.078,0.903,-0.278,331.685,46.197,-10.412,967.529,1.2312361,20.067,-14.099,311.015,311.015
277.835,2.415,2.363,81.007,-11.978,-2.334,-0.369,-0.501,0.62,332.231,43.37,-10.385,967.516,1.2271744,23.371,-9.689,309.204,309.204
277.935,2.158,2.129,63.491,-9.429,-1.905,-0.95,-0.354,-0.032,331.834,45.329,-10.425,967.53,1.23012686,20.792,-11.611,310.443,310.443
278.035,0.941,0.902,23.365,-16.419,-0.358,-0.828,-0.266,0.095,331.912,45.037,-10.39,967.512,1.22952759,-5.211,-15.689,305.371,305.371
278.135,2.014,2.013,325.405,1.817,1.143,-1.657,0.064,-0.43,331.593,46.763,-10.398,967.516,1.23190045,20.947,-14.572,310.829,310.829
278.235,1.371,1.368,352.969,-3.76,0.167,-1.358,-0.09,-0.647,331.461,47.511,-10.398,967.527,1.23289621,4.789,-11.364,307.531,307.531
278.335,2.712,2.71,63.897,-2.339,-2.434,-1.192,-0.111,0.356,332.07,44.114,-10.412,967.502,1.22834659,1.854,-10.679,306.995,306.995
278.435,3.657,3.657,72.78,-0.161,-3.493,-1.083,-0.01,0.463,332.135,43.807,-10.402,967.495,1.22785473,-23.705,-11.603,295.807,295.807
278.535,1.313,1.311,72.604,-3.421,-1.251,-0.392,-0.078,0.022,331.867,45.239,-10.401,967.489,1.22982812,-39.895,-6.029,287.768,287.768
278.635,0.872,0.683,267.723,38.46,0.682,0.027,0.543,-0.08,331.805,45.542,-10.41,967.495,1.23029685,-3.751,-6.451,303.929,303.929
278.735,1.588,1.554,296.673,11.784,1.389,-0.698,0.324,-0.64,331.465,47.47,-10.402,967.498,1.23282754,14.298,-3.329,306.474,306.474
278.836,1.906,1.881,97.206,-9.199,-1.866,0.236,-0.305,0.041,331.879,45.172,-10.402,967.495,1.22975445,1.802,-6.561,305.866,305.866
278.936,3.152,3.152,86.555,0.0,-3.146,-0.189,0.0,0.695,332.276,43.06,-10.407,967.496,1.22681558,-24.624,-0.118,297.736,297.736
279.036,2.134,2.132,100.545,2.128,-2.096,0.39,0.079,0.303,332.038,44.264,-10.418,967.495,1.22857416,-22.923,2.165,298.364,298.364
279.136,1.446,1.446,208.148,-0.831,0.682,1.275,-0.021,0.211,331.982,44.649,-10.393,967.492,1.22898245,1.418,-0.554,304.826,304.826
279.236,1.269,1.209,219.835,17.69,0.774,0.928,0.386,-0.547,331.522,47.249,-10.376,967.473,1.23237419,5.071,-1.965,305.68,305.68
279.336,1.194,1.148,138.722,-15.904,-0.757,0.863,-0.327,-0.442,331.585,46.816,-10.395,967.484,1.23191559,8.064,0.797,305.744,305.744
279.436,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.581,-99.44,967.473,13.70035934,6.337,0.548,305.561,305.561
279.536,2.326,2.324,104.165,-2.039,-2.254,0.569,-0.083,0.146,331.942,44.801,-10.41,967.465,1.22924411,4.122,-0.544,305.659,305.659
279.636,0.844,0.834,192.29,8.587,0.178,0.815,0.126,0.112,331.922,44.903,-10.412,967.485,1.22942126,6.369,-4.406,307.217,307.217
279.736,1.988,1.954,218.906,10.651,1.227,1.521,0.367,-0.474,331.566,46.915,-10.398,967.466,1.23203778,3.116,0.032,305.79,305.79
279.836,0.84,0.824,215.152,11.021,0.475,0.674,0.161,-0.96,331.27,48.657,-10.388,967.492,1.23427069,4.162,-1.744,306.491,306.491
279.936,3.031,3.031,124.026,0.624,-2.512,1.696,0.033,0.11,331.921,44.935,-10.405,967.481,1.22942269,4.194,-4.601,306.839,306.839
280.036,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.529,-99.44,967.451,13.70005035,2.957,-5.928,306.689,306.689
280.136,1.389,1.386,125.337,-3.708,-1.131,0.802,-0.09,0.015,331.863,45.29,-10.393,967.49,1.22986007,4.707,-3.098,305.952,305.952
280.237,1.471,1.471,214.304,-0.131,0.829,1.215,-0.003,-0.13,331.775,45.752,-10.398,967.484,1.23050892,5.45,-5.113,306.482,306.482
280.337,0.6,0.505,237.899,32.696,0.428,0.268,0.324,-0.721,331.415,47.755,-10.402,967.483,1.23317814,6.033,-7.956,306.577,306.577
280.437,2.949,2.94,128.849,-4.262,-2.29,1.844,-0.219,0.018,331.865,45.218,-10.41,967.472,1.22982693,5.215,-8.738,307.274,307.274
280.537,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.59,-99.44,967.478,13.70043182,4.424,-5.978,306.156,306.156
280.637,2.65,2.65,105.696,0.031,-2.551,0.717,0.001,0.352,332.067,44.103,-10.419,967.478,1.22833598,5.148,-7.007,306.303,306.303
280.737,1.006,0.905,190.034,25.875,0.158,0.891,0.439,0.374,332.081,44.032,-10.419,967.482,1.22824037,4.612,-9.076,306.513,306.513
280.837,0.847,0.626,262.318,42.371,0.62,0.084,0.571,-0.34,331.647,46.368,-10.422,967.495,1.23147106,3.501,-8.966,306.605,306.605
280.937,1.022,1.017,135.978,-5.601,-0.707,0.732,-0.1,-0.613,331.482,47.402,-10.396,967.482,1.23268533,4.372,-6.955,306.233,306.233
281.037,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.588,-99.44,967.472,13.70034122,4.079,-7.435,306.436,306.436
281.137,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,32.617,-99.44,967.489,13.70058346,4.112,-8.735,305.725,305.725
281.237,1.119,1.114,129.845,5.064,-0.856,0.714,0.099,-0.057,331.819,45.549,-10.388,967.478,1.2301718,4.65,-8.299,306.586,306.586
281.337,1.804,1.775,221.411,10.266,1.174,1.331,0.322,-0.302,331.671,46.367,-10.388,967.467,1.23125875,4.708,-6.655,306.141,306.141
281.437,0.328,0.301,238.092,-23.472,0.256,0.159,-0.131,-0.831,331.349,48.148,-10.4,967.483,1.23367214,4.372,-9.031,306.805,306.805
281.538,2.64,2.637,125.128,-2.898,-2.156,1.517,-0.133,-0.073,331.81,45.555,-10.4,967.463,1.23022282,4.473,-9.575,306.459,306.459
