Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
81.418,3.617,3.616,256.22,1.171,3.512,0.861,0.074,14.295,341.143,83.58,11.555,976.985,1.17528415,-21.344,-13.119,293.583,293.583
81.519,3.034,3.034,262.691,0.835,3.009,0.386,0.044,13.662,340.767,87.085,11.555,976.992,1.17788661,-27.601,-7.067,291.58,291.58
81.618,1.767,1.759,260.724,5.352,1.736,0.284,0.165,13.661,340.766,87.094,11.555,976.994,1.17789531,-8.769,-6.748,299.062,299.062
81.719,0.691,0.552,158.522,-36.976,-0.202,0.513,-0.415,14.627,341.34,81.788,11.551,976.987,1.17393231,3.967,-9.694,302.251,302.251
81.819,2.111,0.517,152.765,-75.822,-0.237,0.46,-2.047,15.003,341.562,79.781,11.543,976.981,1.17239654,0.49,-14.354,303.247,303.247
81.918,2.569,2.428,218.668,-19.082,1.517,1.895,-0.84,14.95,341.532,80.141,11.559,976.958,1.17257774,1.046,-16.788,303.603,303.603
82.018,3.805,3.804,247.41,-1.218,3.512,1.461,-0.081,14.801,341.444,80.936,11.563,976.984,1.17321384,0.567,-14.013,302.699,302.699
82.118,3.852,3.848,261.578,2.472,3.807,0.564,0.166,14.103,341.029,84.682,11.564,977.0,1.17608607,0.089,-9.171,302.458,302.458
82.218,2.729,2.729,272.06,0.0,2.727,-0.098,0.0,13.733,340.809,86.683,11.555,976.99,1.17759192,0.645,-6.93,301.371,301.371
82.32,0.467,0.443,216.5,-18.695,0.263,0.356,-0.15,14.566,341.304,82.135,11.556,976.979,1.17416775,0.714,-10.66,302.743,302.743
82.422,0.848,0.806,130.587,-17.928,-0.612,0.525,-0.261,15.157,341.655,79.13,11.568,976.979,1.17175937,0.389,-14.686,301.772,301.772
82.519,1.788,1.677,202.474,-20.314,0.641,1.55,-0.621,14.961,341.538,80.045,11.551,976.994,1.17257977,1.133,-15.647,303.529,303.529
82.618,3.754,3.752,235.586,-1.821,3.096,2.121,-0.119,15.088,341.613,79.396,11.551,976.97,1.17203629,0.37,-12.68,303.044,303.044
82.718,4.065,4.062,250.669,1.984,3.833,1.345,0.141,14.502,341.266,82.544,11.568,976.989,1.17444026,1.258,-7.608,302.085,302.085
82.818,3.407,3.406,261.535,1.319,3.369,0.501,0.078,13.866,340.888,85.941,11.555,976.981,1.17703772,0.269,-6.677,301.787,301.787
82.919,1.653,1.652,255.707,2.474,1.601,0.408,0.071,13.884,340.899,85.847,11.556,976.981,1.17696118,0.8,-10.216,302.319,302.319
83.019,1.281,1.045,149.247,-35.33,-0.534,0.898,-0.741,14.895,341.5,80.451,11.564,976.981,1.17282557,0.706,-13.22,302.781,302.781
83.119,0.801,0.678,149.204,-32.181,-0.347,0.582,-0.427,14.943,341.529,80.295,11.581,976.96,1.17260206,0.84,-15.006,303.578,303.578
83.218,2.568,2.433,214.399,-18.673,1.375,2.008,-0.822,14.889,341.496,80.433,11.555,976.972,1.17284346,0.771,-12.301,303.748,303.748
83.318,3.832,3.78,238.032,-9.377,3.207,2.002,-0.624,14.709,341.39,81.443,11.568,976.965,1.173563,1.142,-9.053,303.03,303.03
83.418,3.899,3.899,249.051,0.0,3.641,1.394,0.0,14.01,340.974,85.162,11.559,976.982,1.17644417,1.045,-8.046,302.407,302.407
83.521,2.443,2.442,247.486,0.452,2.256,0.935,0.019,13.625,340.745,87.333,11.561,976.979,1.17802322,0.605,-10.708,302.263,302.263
83.618,1.115,1.065,186.324,-17.201,0.117,1.059,-0.33,14.089,341.02,84.638,11.543,976.98,1.17612815,0.533,-14.81,303.311,303.311
83.718,2.233,2.163,114.055,-14.311,-1.975,0.882,-0.552,15.027,341.576,79.663,11.543,976.96,1.17227483,-5.099,-15.642,301.779,301.779
83.818,1.092,0.905,132.669,-34.01,-0.666,0.614,-0.611,14.829,341.458,80.642,11.535,976.978,1.17310679,-1.516,-12.722,301.4,301.4
83.918,3.33,3.122,208.655,-20.36,1.497,2.739,-1.158,14.608,341.329,81.95,11.563,976.967,1.17398095,0.162,-7.964,302.246,302.246
84.018,3.647,3.622,237.39,-6.722,3.051,1.952,-0.427,14.27,341.129,83.77,11.564,976.953,1.17534602,2.637,-7.964,303.606,303.606
84.122,2.989,2.989,243.833,-0.661,2.683,1.318,-0.034,13.629,340.749,87.398,11.576,976.969,1.17798579,4.003,-11.364,304.709,304.709
84.219,1.45,1.395,229.744,-15.916,1.064,0.901,-0.398,13.658,340.765,87.163,11.564,976.964,1.17786551,2.738,-14.406,305.144,305.144
84.318,2.898,2.504,143.065,-30.218,-1.505,2.002,-1.459,14.49,341.257,82.387,11.527,976.964,1.17447615,1.442,-15.46,304.564,304.564
84.418,2.525,2.292,120.812,-24.847,-1.968,1.174,-1.061,14.893,341.497,80.398,11.551,976.96,1.17281699,1.345,-10.997,303.596,303.596
84.519,1.319,0.953,182.445,-43.703,0.041,0.952,-0.911,14.775,341.425,80.775,11.507,976.952,1.17330551,0.664,-6.784,303.511,303.511
84.619,3.699,3.676,220.552,-6.341,2.39,2.793,-0.409,14.736,341.404,81.195,11.548,976.967,1.17346609,0.948,-6.877,302.856,302.856
84.719,3.556,3.551,244.607,2.972,3.208,1.523,0.184,14.172,341.07,84.285,11.561,976.967,1.17576587,0.371,-10.61,302.449,302.449
84.819,2.597,2.588,252.704,4.583,2.471,0.77,0.207,13.563,340.708,87.652,11.555,976.976,1.17827594,0.429,-15.033,304.534,304.534
84.919,0.937,0.875,233.658,20.944,0.705,0.518,0.335,13.743,340.815,86.587,11.548,976.971,1.17753208,0.33,-14.925,304.214,304.214
85.019,2.207,2.105,120.647,-17.431,-1.811,1.073,-0.661,14.633,341.344,81.782,11.556,976.968,1.17388237,0.812,-11.807,303.439,303.439
85.119,1.748,1.685,113.516,-15.45,-1.545,0.672,-0.466,14.627,341.339,81.698,11.535,976.967,1.17391407,0.576,-8.023,303.048,303.048
85.222,1.314,1.264,183.953,-15.842,0.087,1.261,-0.359,14.409,341.211,82.976,11.556,976.972,1.1748029,0.709,-8.629,303.56,303.56
85.321,2.276,2.255,230.491,7.785,1.74,1.435,0.308,14.142,341.05,84.232,11.522,976.965,1.17589974,0.708,-12.663,304.38,304.38
85.421,1.917,1.89,253.543,9.549,1.813,0.535,0.318,13.668,340.769,86.918,11.531,976.98,1.17785943,0.303,-15.137,304.254,304.254
85.521,1.008,1.008,268.509,0.0,1.008,0.026,0.0,13.496,340.668,87.965,11.543,976.958,1.17853332,0.893,-14.497,304.59,304.59
85.621,2.27,2.175,114.697,-16.652,-1.976,0.909,-0.65,14.594,341.32,81.919,11.543,976.971,1.17405236,0.546,-10.82,302.996,302.996
85.721,1.817,1.785,87.954,-10.67,-1.784,-0.064,-0.336,14.856,341.475,80.526,11.54,976.982,1.17299771,0.926,-7.543,303.303,303.303
85.822,0.592,0.442,85.735,-41.713,-0.441,-0.033,-0.394,14.702,341.385,81.419,11.556,976.981,1.17361677,0.764,-8.147,303.262,303.262
85.921,2.285,2.253,233.704,-9.676,1.816,1.334,-0.384,14.744,341.408,81.085,11.535,976.971,1.17344105,0.838,-11.075,303.383,303.383
86.021,2.974,2.974,262.273,0.815,2.947,0.4,0.042,14.392,341.199,82.953,11.535,976.972,1.17488182,0.972,-14.41,303.897,303.897
86.121,3.188,3.188,283.655,0.0,3.098,-0.753,0.0,13.688,340.781,86.808,11.532,976.972,1.17776775,0.757,-13.836,304.564,304.564
86.221,1.619,1.619,304.537,-0.803,1.334,-0.918,-0.023,14.143,341.051,84.302,11.535,976.972,1.17589974,0.708,-10.647,303.823,303.823
86.322,1.518,1.473,86.022,-14.087,-1.469,-0.102,-0.37,14.948,341.528,79.961,11.522,976.989,1.17264056,0.371,-7.694,303.7,303.7
86.422,2.206,2.198,77.928,-4.93,-2.149,-0.46,-0.19,14.947,341.53,80.123,11.553,976.979,1.17261899,0.682,-8.146,303.474,303.474
86.522,0.959,0.248,205.859,-74.976,0.108,0.224,-0.926,14.89,341.495,80.304,11.532,976.965,1.17284012,0.776,-12.237,304.176,304.176
86.622,2.49,2.47,242.942,-7.156,2.2,1.124,-0.31,14.733,341.402,81.118,11.531,976.962,1.17347693,0.258,-14.778,304.487,304.487
86.722,2.969,2.969,255.626,0.981,2.876,0.737,0.051,14.079,341.015,84.815,11.565,976.984,1.17616343,0.846,-14.116,303.629,303.629
86.822,1.585,1.584,274.68,1.96,1.579,-0.129,0.054,13.715,340.798,86.673,11.535,976.99,1.1776731,0.748,-10.534,303.029,303.029
86.922,0.45,0.45,132.797,0.0,-0.33,0.306,0.0,14.399,341.203,82.917,11.535,976.959,1.17483819,0.43,-7.808,302.759,302.759
87.024,1.798,1.797,81.525,-1.199,-1.778,-0.265,-0.038,14.946,341.528,80.039,11.535,976.982,1.17263412,0.873,-9.148,302.721,302.721
87.124,0.633,0.599,74.103,-18.866,-0.576,-0.164,-0.205,14.677,341.367,81.306,11.511,976.971,1.17372656,0.721,-12.766,302.425,302.425
87.224,1.738,1.52,227.089,-28.989,1.113,1.035,-0.842,14.71,341.387,81.158,11.515,976.968,1.1735878,0.7,-15.078,303.94,303.94
87.324,2.981,2.981,249.957,-0.52,2.8,1.022,-0.027,14.274,341.129,83.549,11.528,976.987,1.17538488,1.05,-14.394,302.749,302.749
87.424,2.046,2.046,277.293,0.0,2.029,-0.26,0.0,13.478,340.656,88.004,11.532,976.978,1.17863572,0.541,-10.435,303.012,303.012
87.524,1.151,1.149,298.856,-3.057,1.006,-0.555,-0.061,13.561,340.706,87.554,11.537,976.979,1.17829335,0.917,-7.469,301.723,301.723
87.626,0.552,0.315,126.982,-55.191,-0.251,0.189,-0.453,14.627,341.338,81.62,11.52,976.986,1.17394567,0.876,-8.58,301.851,301.851
87.726,1.273,1.239,79.925,-13.144,-1.22,-0.217,-0.289,14.723,341.394,81.113,11.519,976.975,1.17354202,0.618,-12.274,303.14,303.14
87.826,0.633,0.398,204.681,-51.087,0.166,0.362,-0.493,14.74,341.403,80.894,11.496,976.975,1.17348039,0.631,-14.56,303.807,303.807
87.926,2.67,2.626,242.176,-10.367,2.322,1.226,-0.48,14.708,341.386,81.191,11.52,976.987,1.17361391,0.263,-13.014,303.397,303.397
88.026,2.829,2.829,267.037,0.724,2.825,0.146,0.036,14.079,341.013,84.589,11.524,976.984,1.17618251,0.596,-9.505,303.304,303.304
88.126,3.031,3.031,288.772,1.02,2.869,-0.975,0.054,13.629,340.745,87.018,11.511,976.964,1.17800641,0.81,-7.344,302.915,302.915
88.23,0.611,0.297,313.393,-60.956,0.216,-0.204,-0.534,14.518,341.273,82.241,11.528,976.988,1.17438996,0.938,-9.376,302.712,302.712
88.331,1.781,1.749,90.834,-10.924,-1.748,0.025,-0.337,15.09,341.613,79.285,11.532,976.973,1.1720401,0.657,-13.074,304.099,304.099
88.431,1.355,1.05,79.317,-39.259,-1.031,-0.195,-0.858,14.893,341.495,80.16,11.507,976.977,1.17285347,0.904,-15.002,303.222,303.222
88.531,1.225,1.14,243.914,-21.419,1.024,0.501,-0.447,14.863,341.476,80.216,11.488,976.998,1.17300904,0.759,-13.259,303.137,303.137
88.631,2.72,2.72,257.044,-0.255,2.65,0.61,-0.012,14.622,341.334,81.605,11.512,976.993,1.17397773,0.74,-9.916,303.613,303.613
88.731,2.754,2.754,269.885,0.955,2.754,0.006,0.046,13.907,340.91,85.468,11.512,976.99,1.17689526,0.825,-8.271,302.452,302.452
88.832,1.646,1.645,297.404,-0.997,1.461,-0.757,-0.029,13.838,340.868,85.758,11.496,976.97,1.17716122,0.701,-9.829,302.802,302.802
88.931,1.359,1.29,95.274,-18.317,-1.285,0.119,-0.427,14.841,341.464,80.459,11.512,976.979,1.17306781,0.671,-13.081,303.562,303.562
89.031,1.838,1.828,83.339,-5.994,-1.815,-0.212,-0.192,14.932,341.518,80.011,11.517,976.995,1.17271352,0.63,-14.753,303.681,303.681
89.131,0.498,0.271,40.78,-57.02,-0.177,-0.205,-0.418,14.673,341.364,81.31,11.507,976.988,1.17376614,0.53,-12.812,303.487,303.487
89.231,3.025,2.98,227.867,-9.811,2.21,1.999,-0.515,14.629,341.34,81.658,11.529,976.961,1.17390251,0.497,-9.501,303.234,303.234
89.331,2.948,2.948,253.509,-0.529,2.827,0.837,-0.027,14.022,340.978,84.767,11.5,976.983,1.17642355,0.731,-8.06,303.18,303.18
89.434,2.614,2.612,277.943,-1.988,2.587,-0.361,-0.091,13.623,340.74,86.97,11.496,976.992,1.17807317,0.56,-10.026,303.859,303.859
89.534,0.86,0.78,307.368,-24.947,0.62,-0.473,-0.363,13.834,340.867,85.902,11.517,976.974,1.17717564,0.451,-12.739,303.247,303.247
89.634,1.641,1.641,116.675,0.937,-1.466,0.737,0.027,14.713,341.389,81.129,11.513,976.985,1.17359412,0.944,-13.944,304.318,304.318
89.734,1.21,1.21,96.72,-1.58,-1.201,0.142,-0.033,14.99,341.553,79.758,11.525,976.96,1.17243326,0.699,-11.956,303.426,303.426
89.834,1.252,1.108,219.437,-27.705,0.704,0.856,-0.582,14.827,341.455,80.442,11.496,976.978,1.17312896,1.054,-9.271,303.106,303.106
89.934,3.061,3.053,243.519,-4.265,2.732,1.361,-0.228,14.63,341.339,81.585,11.517,976.967,1.17391145,0.718,-7.756,302.901,302.901
90.036,2.749,2.749,273.79,0.0,2.743,-0.182,0.0,14.017,340.977,84.957,11.529,976.973,1.17641771,0.726,-9.754,303.498,303.498
90.136,2.852,2.852,285.614,0.0,2.747,-0.768,0.0,13.766,340.826,86.265,11.513,976.986,1.1774714,0.921,-13.102,302.984,302.984
90.237,0.714,0.441,68.442,-51.812,-0.41,-0.162,-0.561,14.788,341.432,80.696,11.505,976.985,1.17329395,0.543,-14.513,303.946,303.946
90.337,2.344,2.291,84.36,-12.177,-2.28,-0.225,-0.494,15.35,341.764,77.699,11.48,976.978,1.17100966,0.618,-13.041,303.931,303.931
90.437,1.667,1.627,72.225,-12.612,-1.549,-0.497,-0.364,15.025,341.573,79.489,11.508,976.984,1.17232573,0.605,-10.136,302.844,302.844
90.537,1.54,1.53,232.823,-6.49,1.219,0.925,-0.174,15.068,341.599,79.335,11.521,976.992,1.17215645,0.555,-8.934,303.034,303.034
90.638,2.927,2.92,252.345,3.829,2.783,0.886,0.195,14.568,341.302,81.824,11.501,976.976,1.17418098,0.727,-10.758,303.159,303.159
90.738,2.895,2.894,282.478,1.386,2.826,-0.625,0.07,13.908,340.91,85.422,11.505,976.98,1.17688239,0.621,-13.491,303.455,303.455
90.838,2.628,2.621,301.528,3.972,2.234,-1.371,0.182,13.952,340.937,85.222,11.512,976.977,1.17669761,-1.914,-13.938,302.662,302.662
90.938,1.252,1.202,109.438,-16.25,-1.134,0.4,-0.35,14.879,341.487,80.285,11.517,976.986,1.17291975,-43.255,-8.558,284.723,284.723
91.038,1.501,1.496,141.553,-4.348,-0.93,1.172,-0.114,14.911,341.506,80.095,11.512,976.982,1.17278528,-45.117,-6.063,282.872,282.872
91.138,2.16,2.055,196.104,-17.896,0.57,1.975,-0.664,14.647,341.348,81.41,11.501,976.968,1.1738503,-6.866,-8.257,300.505,300.505
91.238,2.785,2.761,227.625,-7.407,2.04,1.861,-0.359,14.596,341.32,81.809,11.525,976.983,1.17406535,37.671,-7.954,304.318,304.318
91.338,3.208,3.208,248.471,-0.786,2.984,1.177,-0.044,14.028,340.982,84.85,11.521,976.97,1.17637479,25.663,-11.109,305.76,305.76
91.438,1.964,1.964,253.864,0.549,1.887,0.546,0.019,13.721,340.801,86.607,11.529,976.971,1.17763019,18.738,-11.965,306.537,306.537
91.538,1.121,0.892,64.465,-37.315,-0.804,-0.384,-0.68,14.675,341.366,81.303,11.508,976.977,1.17374277,20.63,-10.585,306.103,306.103
91.638,1.855,1.666,70.92,-26.101,-1.574,-0.545,-0.816,14.922,341.51,79.867,11.48,976.99,1.17276299,4.282,-10.185,303.829,303.829
91.74,1.934,1.658,76.874,-30.96,-1.615,-0.377,-0.995,15.017,341.569,79.578,11.518,976.991,1.17236125,-0.2,-8.979,301.8,301.8
91.84,0.822,0.768,263.171,-20.92,0.763,0.091,-0.294,14.928,341.515,79.945,11.501,976.99,1.17272902,0.741,-11.132,303.026,303.026
91.94,2.43,2.423,278.496,4.424,2.396,-0.358,0.187,14.642,341.345,81.434,11.5,976.975,1.17387986,0.18,-11.714,303.642,303.642
92.04,2.902,2.89,288.166,5.284,2.746,-0.901,0.267,13.934,340.926,85.254,11.501,976.991,1.17679119,2.182,-13.199,304.461,304.461
92.14,2.435,2.429,308.987,-4.121,1.888,-1.528,-0.175,14.08,341.014,84.559,11.521,977.016,1.17621338,25.914,-10.783,306.97,306.97
92.24,2.861,2.854,61.928,-3.943,-2.518,-1.343,-0.197,15.171,341.66,78.765,11.512,976.988,1.17173374,2.676,-10.296,302.815,302.815
92.344,2.56,2.524,77.264,-9.528,-2.462,-0.557,-0.424,15.148,341.646,78.843,11.505,976.99,1.17183185,-4.682,-8.88,301.9,301.9
92.444,0.537,0.363,85.881,-47.416,-0.362,-0.026,-0.395,15.091,341.612,79.154,11.508,977.0,1.17207694,-0.931,-11.115,301.275,301.275
92.54,2.296,2.261,240.469,-9.98,1.967,1.115,-0.398,14.901,341.498,80.04,11.492,976.996,1.17285275,3.833,-13.012,303.868,303.868
92.641,2.571,2.571,279.724,0.0,2.534,-0.434,0.0,14.422,341.214,82.508,11.484,976.987,1.17479551,0.004,-13.466,303.299,303.299
92.741,2.227,2.227,250.171,0.0,2.095,0.755,0.0,13.918,340.914,85.188,11.473,976.991,1.17687118,-0.782,-10.951,302.356,302.356
92.841,0.755,0.755,238.398,0.0,0.643,0.395,0.0,14.212,341.091,83.727,11.5,976.978,1.17563808,3.015,-9.685,303.776,303.776
92.941,1.434,1.344,130.745,-20.399,-1.018,0.877,-0.5,14.889,341.492,80.147,11.501,976.96,1.17285311,-1.428,-8.465,301.705,301.705
93.041,0.841,0.75,149.409,-26.906,-0.382,0.646,-0.381,14.829,341.457,80.499,11.508,976.96,1.1730938,1.823,-10.537,302.446,302.446
93.141,2.186,2.057,217.75,-19.727,1.26,1.627,-0.738,14.714,341.389,81.081,11.505,976.977,1.17358518,-0.34,-12.904,302.79,302.79
93.241,3.684,3.682,246.844,1.964,3.385,1.448,0.126,14.496,341.259,82.228,11.505,976.972,1.17446673,-3.398,-13.413,300.63,300.63
93.341,3.384,3.38,253.743,2.75,3.245,0.946,0.162,13.923,340.919,85.354,11.507,976.965,1.17680359,-39.127,-9.779,284.696,284.696
93.441,2.556,2.535,219.62,7.417,1.616,1.952,0.33,13.686,340.779,86.685,11.508,976.96,1.17777002,-42.214,-8.096,283.542,283.542
93.541,2.835,2.834,172.614,-1.659,-0.364,2.81,-0.082,14.481,341.251,82.393,11.521,976.961,1.17450881,-32.298,-10.269,289.57,289.57
93.642,3.114,3.113,168.924,1.274,-0.598,3.055,0.069,15.029,341.576,79.467,11.508,976.937,1.17225027,28.904,-10.903,306.103,306.103
93.742,3.635,3.49,201.613,-16.247,1.285,3.245,-1.017,15.071,341.602,79.409,11.538,976.934,1.17206395,35.915,-10.778,306.502,306.502
93.842,4.288,4.288,224.622,0.18,3.012,3.052,0.013,14.936,341.521,80.029,11.524,976.951,1.17264235,19.812,-11.697,305.912,305.912
93.942,4.279,4.278,247.293,1.173,3.947,1.651,0.088,14.433,341.223,82.646,11.52,976.943,1.17468321,21.055,-9.995,306.504,306.504
94.042,3.237,3.237,251.343,0.0,3.067,1.036,0.0,13.783,340.836,86.141,11.508,976.963,1.17737508,4.307,-10.613,303.749,303.749
94.144,0.994,0.982,222.094,8.965,0.658,0.728,0.155,14.165,341.064,84.095,11.52,976.961,1.17580283,0.499,-10.734,303.589,303.589
94.244,1.993,1.954,161.446,-11.402,-0.622,1.853,-0.394,14.921,341.512,80.089,11.521,976.96,1.17271471,0.8,-12.492,303.777,303.777
94.344,2.411,2.097,194.731,-29.606,0.533,2.028,-1.191,15.16,341.655,78.91,11.529,976.969,1.17174792,0.344,-12.896,304.039,304.039
94.444,3.761,3.724,214.696,-8.106,2.12,3.062,-0.53,15.195,341.675,78.685,11.52,976.979,1.17162335,0.442,-12.148,304.51,304.51
94.544,4.152,4.15,243.789,1.661,3.723,1.833,0.12,14.989,341.553,79.779,11.528,976.97,1.17244756,22.949,-9.58,306.507,306.507
94.645,3.963,3.96,260.413,2.195,3.904,0.66,0.152,14.277,341.13,83.465,11.517,976.985,1.17537189,8.987,-9.293,303.889,303.889
94.746,2.605,2.604,262.427,1.477,2.581,0.343,0.067,13.844,340.873,85.822,11.512,977.0,1.17716849,-3.703,-10.934,301.394,301.394
94.845,0.891,0.834,225.449,-20.579,0.594,0.585,-0.313,14.391,341.197,82.832,11.512,976.988,1.17491448,-2.027,-11.82,300.702,300.702
94.945,1.4,1.041,137.251,-41.934,-0.707,0.765,-0.935,14.981,341.547,79.735,11.512,976.997,1.1725173,3.124,-12.301,303.424,303.424
95.045,1.201,0.673,217.862,-55.924,0.413,0.531,-0.995,14.872,341.483,80.34,11.52,976.976,1.17293477,0.139,-11.701,302.171,302.171
95.145,2.973,2.923,236.904,-10.524,2.449,1.596,-0.543,14.88,341.488,80.279,11.517,976.986,1.17291462,-0.136,-10.264,301.569,301.569
95.247,3.822,3.821,261.766,1.163,3.782,0.547,0.078,14.427,341.219,82.638,11.512,976.996,1.17477632,3.371,-9.49,303.33,303.33
95.35,4.048,4.048,278.743,0.0,4.001,-0.615,0.0,13.693,340.784,86.806,11.537,976.988,1.17776179,-1.404,-10.874,301.078,301.078
95.445,3.811,3.811,286.727,0.0,3.65,-1.097,0.0,13.658,340.764,86.977,11.532,976.965,1.1778779,2.23,-12.897,302.436,302.436
95.545,0.904,0.884,294.852,-12.114,0.802,-0.371,-0.19,14.597,341.319,81.727,11.511,976.999,1.17408681,0.919,-14.357,303.492,303.492
95.646,1.202,0.316,50.663,-74.739,-0.245,-0.2,-1.159,14.895,341.497,80.239,11.524,976.972,1.17283261,-3.803,-12.559,301.301,301.301
95.745,1.811,1.508,236.771,-33.617,1.261,0.826,-1.003,14.955,341.532,79.909,11.52,976.983,1.17260325,-29.509,-9.405,291.716,291.716
95.846,4.062,4.056,242.103,3.054,3.585,1.898,0.216,15.047,341.587,79.46,11.524,976.988,1.17223608,-41.327,-7.832,285.521,285.521
95.947,4.284,4.253,243.917,6.95,3.82,1.87,0.518,14.343,341.168,82.975,11.492,977.001,1.17513394,-39.163,-9.299,284.505,284.505
96.046,3.014,2.942,242.057,12.602,2.599,1.378,0.658,13.907,340.911,85.512,11.52,976.983,1.17688382,12.281,-13.854,306.413,306.413
96.146,0.758,0.731,214.564,15.189,0.415,0.602,0.198,14.514,341.271,82.245,11.525,976.97,1.17438579,35.713,-10.334,306.586,306.586
96.247,1.163,1.152,141.924,-7.845,-0.711,0.907,-0.159,15.172,341.662,78.866,11.532,976.979,1.17171252,21.953,-9.612,305.346,305.346
96.347,1.024,0.756,196.174,-42.44,0.21,0.726,-0.691,15.178,341.665,78.766,11.519,977.005,1.17172182,20.84,-8.532,305.634,305.634
96.451,2.88,2.875,229.232,3.373,2.177,1.877,0.169,15.26,341.714,78.464,11.541,976.991,1.17136407,8.926,-9.853,305.609,305.609
96.551,3.144,3.114,250.567,7.804,2.937,1.036,0.427,14.804,341.443,80.738,11.528,976.996,1.17323375,-1.4,-12.173,303.447,303.447
96.651,2.816,2.795,258.363,6.948,2.738,0.564,0.341,14.002,340.968,85.038,11.529,976.986,1.17649388,1.081,-12.608,303.694,303.694
96.751,1.151,1.109,245.622,15.594,1.01,0.458,0.31,13.901,340.908,85.614,11.532,976.975,1.17689693,0.875,-12.186,304.087,304.087
96.851,1.557,1.509,149.029,-14.327,-0.776,1.294,-0.385,14.848,341.469,80.481,11.524,976.976,1.17302728,0.837,-10.338,303.008,303.008
96.951,1.014,0.927,125.513,-23.906,-0.755,0.538,-0.411,15.046,341.586,79.425,11.517,976.982,1.17223465,19.809,-8.962,305.691,305.691
97.051,1.507,1.287,241.228,-31.32,1.128,0.62,-0.783,14.843,341.466,80.511,11.524,976.979,1.17305601,13.793,-10.223,304.318,304.318
97.151,3.329,3.328,252.474,-0.753,3.174,1.002,-0.044,14.779,341.429,80.928,11.54,976.986,1.1733166,-5.015,-11.969,301.838,301.838
97.251,3.762,3.762,279.085,0.0,3.714,-0.594,0.0,14.098,341.025,84.504,11.528,976.979,1.17609274,-3.646,-13.268,301.387,301.387
97.351,4.464,4.464,293.331,-0.22,4.099,-1.768,-0.017,13.568,340.711,87.564,11.545,976.971,1.17825305,3.589,-12.716,303.168,303.168
97.451,3.036,3.031,294.111,-3.321,2.767,-1.238,-0.176,14.051,340.999,84.926,11.557,976.996,1.17629313,0.92,-11.494,303.278,303.278
97.553,1.072,0.68,5.766,-50.629,-0.068,-0.677,-0.829,14.805,341.444,80.731,11.528,976.997,1.17322922,-1.819,-10.317,300.971,300.971
97.653,2.061,1.389,49.46,-47.632,-1.056,-0.903,-1.523,14.934,341.523,80.254,11.565,976.977,1.17266309,1.906,-11.299,303.163,303.163
97.753,0.951,0.692,222.394,-43.285,0.467,0.511,-0.652,14.843,341.468,80.647,11.55,976.982,1.17304671,-0.837,-11.603,302.285,302.285
97.853,2.984,2.984,271.829,-0.634,2.983,-0.095,-0.033,14.709,341.388,81.339,11.548,976.984,1.17359626,1.019,-13.374,301.879,301.879
97.953,3.875,3.875,279.066,0.0,3.827,-0.611,0.0,13.977,340.954,85.331,11.556,976.997,1.1766001,1.602,-12.581,304.3,304.3
98.053,3.384,3.384,284.783,0.913,3.272,-0.863,0.054,13.652,340.76,87.035,11.537,976.983,1.17792261,-1.2,-11.102,302.456,302.456
98.153,1.252,0.231,67.948,-79.367,-0.214,-0.087,-1.231,14.672,341.365,81.431,11.529,976.987,1.17375851,-21.899,-8.505,295.569,295.569
98.253,1.274,1.215,121.862,-17.537,-1.032,0.641,-0.384,15.115,341.628,79.134,11.528,976.983,1.1719501,-41.995,-7.658,285.88,285.88
98.353,2.366,2.299,197.948,-13.716,0.708,2.187,-0.561,15.008,341.564,79.681,11.528,976.958,1.17235518,-42.26,-9.563,281.505,281.505
98.453,4.804,4.803,211.034,-0.958,2.476,4.116,-0.08,14.958,341.534,79.906,11.522,976.964,1.17256713,-38.419,-11.343,282.618,282.618
98.553,5.39,5.38,212.547,3.49,2.894,4.535,0.328,14.56,341.299,82.057,11.535,976.941,1.17415774,-35.454,-10.838,285.324,285.324
98.653,5.724,5.718,195.975,2.515,1.574,5.497,0.251,14.208,341.091,84.041,11.553,976.894,1.17553186,-37.194,-9.291,286.369,286.369
98.754,6.044,6.036,193.532,2.886,1.412,5.869,0.304,14.227,341.103,83.911,11.548,976.877,1.17543411,-36.858,-8.61,286.445,286.445
98.855,6.851,6.851,189.398,0.0,1.119,6.759,0.0,14.29,341.14,83.597,11.553,976.838,1.17512906,-38.167,-10.524,285.537,285.537
98.954,7.538,7.538,191.277,0.0,1.474,7.392,0.0,14.695,341.38,81.392,11.545,976.797,1.1734271,-29.137,-13.441,289.641,289.641
99.054,7.593,7.592,197.414,0.867,2.272,7.244,0.115,14.719,341.394,81.261,11.543,976.788,1.17332149,37.412,-11.308,306.437,306.437
99.154,7.178,7.174,208.296,1.977,3.401,6.317,0.248,14.538,341.286,82.225,11.545,976.799,1.17407286,36.49,-11.625,306.83,306.83
99.254,6.738,6.697,205.044,6.308,2.835,6.067,0.74,14.138,341.05,84.473,11.561,976.808,1.17571139,-19.041,-10.336,293.908,293.908
