Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
41.474,236.055,7.498,-0.096,30.034,0.954,31.175,-3.295,48.599,29.464,0.0,1.0,0.57,0.5,4.68,165.8,-11.2,-0.7
41.596,237.003,7.575,-0.107,30.155,0.964,31.175,-4.365,48.599,29.405,0.0,1.0,0.75,0.53,4.96,179.9,27.7,-6.7
41.714,237.962,7.854,-0.103,30.277,0.999,31.168,-2.672,48.599,29.367,0.0,1.0,0.91,0.54,5.04,178.4,25.7,-7.5
41.834,238.885,8.149,-0.063,30.394,1.037,31.184,-1.343,48.599,29.344,0.0,1.0,1.05,0.54,5.2,178.1,-5.1,0.5
41.954,239.83,8.208,-0.04,30.515,1.044,31.179,-1.486,48.599,29.425,0.0,1.0,1.09,0.49,4.74,178.0,-1.0,-2.9
42.071,240.76,8.008,-0.06,30.633,1.019,31.154,-3.095,48.599,29.433,0.0,1.0,1.2,0.49,4.75,174.7,-2.6,-2.3
42.189,241.678,7.669,-0.137,30.75,0.976,31.152,-4.316,48.599,29.42,0.0,1.0,1.33,0.49,4.74,176.1,-4.0,-3.1
42.31,242.606,7.448,-0.162,30.868,0.948,31.141,-4.432,48.599,29.268,0.0,1.0,1.6,0.55,5.27,177.3,-4.0,-4.1
42.436,243.556,7.663,-0.116,30.989,0.975,31.182,-3.82,48.599,29.409,0.0,1.0,1.58,0.49,4.77,174.7,-5.1,-2.9
42.557,244.545,7.68,-0.097,31.115,0.977,31.168,-4.645,48.599,29.405,0.0,1.0,1.71,0.49,4.78,167.0,44.2,-10.5
42.676,245.494,7.865,-0.099,31.235,1.001,31.177,-4.373,48.599,29.385,0.0,1.0,1.85,0.5,4.82,174.8,-6.2,-2.7
42.794,246.419,7.87,-0.083,31.353,1.001,31.131,-3.8,48.599,29.383,0.0,1.0,1.97,0.5,4.86,176.2,-5.3,-2.7
42.913,247.352,7.877,-0.089,31.472,1.002,31.184,-4.385,48.599,29.372,0.0,1.0,2.1,0.5,4.86,174.9,-7.0,-2.7
43.034,248.285,7.808,-0.07,31.59,0.993,31.159,-4.539,48.599,29.4,0.0,1.0,2.19,0.51,4.88,175.4,-6.8,-3.2
43.154,249.235,7.72,-0.099,31.711,0.982,31.093,-5.084,48.599,29.391,0.0,1.0,2.32,0.5,4.88,161.6,57.1,-16.6
43.274,250.176,7.983,-0.093,31.831,1.016,31.093,-2.972,48.599,29.391,0.0,1.0,2.44,0.51,4.94,175.3,-7.5,-2.8
43.392,251.116,7.83,-0.066,31.951,0.996,31.168,-4.212,48.599,29.331,0.0,1.0,2.62,0.52,5.04,172.3,-11.1,-2.4
43.536,252.184,7.912,-0.094,32.086,1.007,31.163,-3.82,48.599,29.266,0.0,1.0,2.82,0.53,5.18,159.4,62.0,-18.4
43.653,253.173,7.977,-0.089,32.212,1.015,31.175,-3.272,48.599,29.222,0.0,1.0,2.99,0.54,5.26,151.5,63.0,-26.6
43.773,254.09,7.808,-0.088,32.329,0.993,31.141,-4.468,48.599,29.259,0.0,1.0,3.07,0.54,5.24,177.5,-11.5,-5.0
43.891,255.032,7.544,-0.123,32.449,0.96,31.15,-3.679,48.599,29.229,0.0,0.973,3.22,0.54,5.29,174.3,-11.9,-1.6
44.01,255.959,7.917,-0.078,32.567,1.007,31.109,-2.372,48.599,29.287,0.0,1.0,3.28,0.54,5.2,175.6,-12.5,-2.4
44.126,256.868,7.996,-0.08,32.682,1.017,31.157,-3.024,48.599,29.272,0.0,1.0,3.41,0.55,5.28,174.3,-11.4,-3.4
44.243,257.763,8.092,-0.082,32.796,1.03,31.12,-2.919,48.599,29.376,0.0,1.0,3.42,0.53,5.12,173.5,-16.2,-2.9
44.36,258.687,7.6,-0.097,32.914,0.967,31.136,-4.313,48.599,29.376,0.0,1.0,,,,,,
44.474,259.606,7.363,-0.163,33.031,0.937,31.084,-4.39,48.599,29.376,0.0,1.0,,,,,,
44.59,260.502,7.748,-0.09,33.145,0.986,31.143,-5.044,48.599,29.376,0.0,1.0,,,,,,
44.706,261.411,7.822,-0.109,33.261,0.995,31.136,-2.234,48.599,29.376,0.0,1.0,,,,,,
44.832,262.321,7.807,-0.107,33.376,0.993,31.109,-3.669,48.599,29.376,0.0,1.0,,,,,,
44.951,263.309,7.834,-0.072,33.502,0.997,31.145,-4.339,48.599,29.376,0.0,1.0,,,,,,
45.068,264.243,7.628,-0.111,33.621,0.97,31.163,-2.903,48.599,29.376,0.0,1.0,,,,,,
45.186,265.175,7.915,-0.103,33.739,1.007,31.097,-3.055,48.599,29.376,0.0,1.0,,,,,,
45.304,266.085,7.747,-0.117,33.855,0.986,31.095,-4.348,48.599,29.376,0.0,1.0,,,,,,
45.42,267.013,7.699,-0.131,33.973,0.98,31.136,-4.476,48.599,29.376,0.0,1.0,,,,,,
45.535,267.914,8.155,-0.068,34.088,1.038,31.163,-2.015,48.599,29.376,0.0,1.0,,,,,,
45.649,268.818,8.32,-0.064,34.203,1.059,31.173,-1.614,48.599,29.376,0.0,1.0,,,,,,
45.766,269.71,7.791,-0.091,34.316,0.991,31.143,-4.859,48.599,29.376,0.0,1.0,,,,,,
45.879,270.629,7.531,-0.151,34.433,0.958,31.143,-4.484,48.599,29.376,0.0,1.0,,,,,,
45.996,271.511,7.864,-0.123,34.546,1.001,31.161,-4.379,48.599,29.376,0.0,1.0,,,,,,
46.112,272.436,8.037,-0.098,34.663,1.023,31.102,-2.857,48.599,29.376,0.0,1.0,,,,,,
46.237,273.344,7.919,-0.11,34.779,1.008,31.145,-4.27,48.599,29.376,0.0,1.0,,,,,,
46.358,274.325,7.702,-0.124,34.904,0.98,31.15,-4.495,48.599,29.376,0.0,1.0,,,,,,
46.479,275.282,7.795,-0.084,35.025,0.992,31.152,-5.181,48.599,29.376,0.0,1.0,,,,,,
46.598,276.224,7.789,-0.127,35.145,0.991,31.111,-4.125,48.599,29.376,0.0,1.0,,,,,,
46.714,277.165,7.717,-0.086,35.265,0.982,31.145,-4.012,48.599,29.376,0.0,1.0,,,,,,
46.834,278.067,7.726,-0.085,35.38,0.983,31.134,-5.23,48.599,29.376,0.0,1.0,,,,,,
46.945,279.01,7.635,-0.136,35.5,0.971,31.136,-4.492,48.599,29.376,0.0,1.0,,,,,,
47.061,279.878,8.225,-0.036,35.61,1.046,31.168,-2.117,48.599,29.376,0.0,1.0,,,,,,
47.173,280.783,8.137,-0.042,35.725,1.035,31.163,-3.177,48.599,29.376,0.0,1.0,,,,,,
47.284,281.654,7.589,-0.157,35.836,0.966,31.131,-4.429,48.599,29.376,0.0,1.0,,,,,,
47.4,282.535,7.646,-0.121,35.948,0.973,31.131,-3.525,48.599,29.376,0.0,1.0,,,,,,
47.513,283.438,7.989,-0.102,36.063,1.017,31.141,-3.036,48.599,29.376,0.0,1.0,,,,,,
47.63,284.331,7.719,-0.091,36.177,0.982,31.168,-4.186,48.599,29.376,0.0,1.0,,,,,,
47.746,285.25,7.684,-0.117,36.294,0.978,31.159,-3.965,48.599,29.376,0.0,1.0,,,,,,
47.868,286.151,7.906,-0.098,36.408,1.006,31.163,-2.722,48.599,29.376,0.0,1.0,,,,,,
47.981,287.116,7.824,-0.066,36.531,0.996,31.152,-4.049,48.599,29.376,0.0,1.0,,,,,,
48.1,287.998,7.576,-0.098,36.643,0.964,31.143,-5.364,48.599,29.376,0.0,1.0,,,,,,
48.214,288.93,8.281,-0.05,36.762,1.054,31.177,-3.092,48.599,29.376,0.0,1.0,,,,,,
48.332,289.827,8.17,-0.046,36.876,1.039,31.168,-1.976,48.599,29.376,0.0,1.0,,,,,,
48.438,290.742,7.784,-0.101,36.992,0.99,31.147,-2.661,48.599,29.376,0.0,1.0,,,,,,
48.549,291.584,7.55,-0.153,37.099,0.961,31.095,-5.063,48.599,29.376,0.0,1.0,,,,,,
48.662,292.455,7.91,-0.077,37.21,1.006,31.152,-3.919,48.599,29.376,0.0,1.0,,,,,,
48.774,293.349,7.848,-0.107,37.324,0.999,31.166,-5.099,48.599,29.376,0.0,1.0,,,,,,
48.887,294.22,7.73,-0.128,37.435,0.984,31.161,-3.741,48.599,29.376,0.0,1.0,,,,,,
49.002,295.098,7.749,-0.087,37.547,0.986,31.154,-2.838,48.599,29.376,0.0,1.0,,,,,,
49.112,296.01,7.665,-0.135,37.663,0.975,31.141,-4.476,48.599,29.376,0.0,1.0,,,,,,
49.227,296.87,8.216,-0.067,37.772,1.045,31.147,-2.61,48.599,29.376,0.0,1.0,,,,,,
49.339,297.766,8.094,-0.094,37.886,1.03,31.157,-1.895,48.599,29.376,0.0,1.0,,,,,,
49.449,298.645,7.63,-0.123,37.998,0.971,31.134,-5.533,48.599,29.376,0.0,1.0,,,,,,
49.565,299.511,7.814,-0.124,38.108,0.994,31.145,-4.072,48.599,29.376,0.0,1.0,,,,,,
49.676,300.421,7.88,-0.087,38.224,1.003,31.093,-4.215,48.599,29.376,0.0,1.0,,,,,,
49.788,301.292,7.758,-0.115,38.335,0.987,31.086,-3.2,48.599,29.376,0.0,1.0,,,,,,
49.896,302.162,7.771,-0.081,38.445,0.989,31.138,-4.257,48.599,29.376,0.0,1.0,,,,,,
50.007,303.019,7.57,-0.131,38.554,0.963,31.154,-5.383,48.599,29.376,0.0,1.0,,,,,,
50.117,303.879,8.184,-0.038,38.664,1.041,31.17,-2.372,48.599,29.376,0.0,1.0,,,,,,
50.229,304.744,7.778,-0.11,38.774,0.99,31.138,-2.187,48.599,29.376,0.0,1.0,,,,,,
50.337,305.625,7.646,-0.143,38.886,0.973,31.129,-4.628,48.599,29.376,0.0,1.0,,,,,,
50.447,306.475,7.716,-0.087,38.994,0.982,31.159,-4.805,48.599,29.376,0.0,1.0,,,,,,
50.56,307.336,7.699,-0.099,39.104,0.98,31.127,-4.163,48.599,29.376,0.0,1.0,,,,,,
50.676,308.223,7.728,-0.115,39.217,0.983,31.102,-3.55,48.599,29.376,0.0,1.0,,,,,,
50.79,309.132,7.792,-0.111,39.332,0.991,31.145,-3.857,48.599,29.376,0.0,1.0,,,,,,
50.901,310.028,7.431,-0.126,39.446,0.946,31.173,-4.281,48.599,29.376,0.0,1.0,,,,,,
51.012,310.898,8.204,-0.044,39.557,1.044,31.184,-2.867,48.599,29.376,0.0,0.836,,,,,,
51.128,311.762,8.118,-0.042,39.667,1.033,31.157,-2.045,39.827,29.376,0.0,0.0,,,,,,
51.233,312.564,5.946,-0.085,39.769,0.757,31.211,-3.659,39.827,29.376,0.0,0.0,,,,,,
51.345,313.045,2.153,0.215,39.83,0.274,31.237,7.843,39.827,29.376,0.0,0.0,,,,,,
51.455,313.034,-1.041,0.003,39.829,-0.132,31.221,-0.216,39.827,29.376,0.0,0.0,,,,,,
51.563,312.982,0.094,-0.015,39.822,0.012,31.253,-0.749,39.827,29.376,0.0,0.0,,,,,,
51.678,312.983,-0.003,-0.017,39.822,-0.0,31.234,-0.728,39.822,29.376,0.0,0.0,,,,,,
51.786,312.983,-0.023,-0.019,39.822,-0.003,31.264,-0.752,39.822,29.376,0.0,0.0,,,,,,
51.891,312.984,-0.044,-0.011,39.822,-0.006,31.248,-0.38,0,29.376,0.0,1.0,,,,,,
52.004,312.984,-0.009,-0.008,39.822,-0.001,31.259,0.004,0,29.376,0.0,1.0,,,,,,
52.112,312.804,-4.156,0.39,39.799,-0.529,31.024,17.187,0,29.376,0.0,1.0,,,,,,
52.224,312.028,-8.97,0.148,39.701,-1.141,31.029,5.167,0,29.376,0.0,1.0,,,,,,
52.333,311.014,-8.235,-0.015,39.572,-1.048,31.225,-0.537,0,29.376,0.0,1.0,,,,,,
52.439,310.159,-7.483,0.099,39.463,-0.952,31.191,2.26,0,29.376,0.0,1.0,,,,,,
52.554,309.345,-7.997,0.062,39.359,-1.017,31.177,3.53,0,29.376,0.0,1.0,,,,,,
52.67,308.442,-7.788,0.078,39.245,-0.991,31.186,2.545,0,29.376,0.0,1.0,,,,,,
52.78,307.519,-7.458,0.113,39.127,-0.949,31.163,3.039,0,29.376,0.0,1.0,,,,,,
52.892,306.652,-7.786,0.079,39.017,-0.991,31.186,3.21,0,29.376,0.0,1.0,,,,,,
53.001,305.766,-7.853,0.04,38.904,-0.999,31.177,1.201,0,29.376,0.0,1.0,,,,,,
53.115,304.92,-8.168,0.05,38.796,-1.039,31.189,1.977,0,29.376,0.0,1.0,,,,,,
53.223,304.027,-7.829,0.042,38.683,-0.996,31.191,2.865,0,29.376,0.0,1.0,,,,,,
53.331,303.177,-7.739,0.074,38.575,-0.985,31.177,2.969,0,29.376,0.0,1.0,,,,,,
53.441,302.331,-8.001,0.07,38.467,-1.018,31.189,1.34,0,29.376,0.0,1.0,,,,,,
53.548,301.475,-7.656,0.093,38.358,-0.974,31.177,2.94,0,29.376,0.0,1.0,,,,,,
53.655,300.622,-7.619,0.061,38.25,-0.969,31.195,3.462,0,29.376,0.0,1.0,,,,,,
53.764,299.776,-8.01,0.049,38.142,-1.019,31.198,2.032,0,29.376,0.0,1.0,,,,,,
53.87,298.94,-8.107,0.047,38.035,-1.032,31.182,1.792,0,29.376,0.0,1.0,,,,,,
53.978,298.101,-7.671,0.08,37.929,-0.976,31.184,3.495,0,29.376,0.0,1.0,,,,,,
54.087,297.26,-8.006,0.043,37.822,-1.019,31.207,2.028,0,29.376,0.0,1.0,,,,,,
54.198,296.4,-7.812,0.073,37.712,-0.994,31.182,1.858,0,29.376,0.0,1.0,,,,,,
54.304,295.532,-7.548,0.085,37.602,-0.96,31.15,4.629,0,29.376,0.0,1.0,,,,,,
54.413,294.69,-7.856,0.035,37.495,-1.0,31.179,2.009,0,29.376,0.0,1.0,,,,,,
54.522,293.845,-7.876,0.079,37.387,-1.002,31.189,3.075,0,29.376,0.0,1.0,,,,,,
54.631,292.986,-7.797,0.08,37.278,-0.992,31.177,2.721,0,29.376,0.0,1.0,,,,,,
54.736,292.137,-7.762,0.087,37.17,-0.988,31.17,2.452,0,29.376,0.0,1.0,,,,,,
54.843,291.306,-8.092,0.05,37.064,-1.03,31.184,0.963,0,29.376,0.0,1.0,,,,,,
54.951,290.475,-7.553,0.105,36.958,-0.961,31.17,3.343,0,29.376,0.0,1.0,,,,,,
55.058,289.622,-7.685,0.049,36.85,-0.978,31.168,3.1,0,29.376,0.0,1.0,,,,,,
55.166,288.776,-8.05,0.057,36.742,-1.024,31.207,2.505,0,29.376,0.0,1.0,,,,,,
55.274,287.932,-8.127,0.02,36.635,-1.034,31.191,2.025,0,29.376,0.0,1.0,,,,,,
55.379,287.094,-7.732,0.06,36.528,-0.984,31.193,3.319,0,29.376,0.0,1.0,,,,,,
55.492,286.263,-7.872,0.053,36.422,-1.002,31.173,2.016,0,29.376,0.0,1.0,,,,,,
55.599,285.371,-7.892,0.067,36.309,-1.004,31.177,3.168,0,29.376,0.0,1.0,,,,,,
55.71,284.536,-7.569,0.105,36.203,-0.963,31.182,3.492,0,29.376,0.0,1.0,,,,,,
55.822,283.662,-7.925,0.057,36.092,-1.008,31.191,1.564,0,29.376,0.0,1.0,,,,,,
55.931,282.784,-8.04,0.047,35.98,-1.023,31.186,1.628,0,29.376,0.0,1.0,,,,,,
56.041,281.941,-8.106,0.05,35.873,-1.031,31.198,1.642,0,29.376,0.0,1.0,,,,,,
56.148,281.078,-7.729,0.079,35.763,-0.983,31.191,3.999,0,29.376,0.0,1.0,,,,,,
56.257,280.231,-7.965,0.067,35.655,-1.013,31.195,2.673,0,29.376,0.0,1.0,,,,,,
56.364,279.378,-7.755,0.086,35.547,-0.987,31.186,1.429,0,29.376,0.0,1.0,,,,,,
56.472,278.536,-7.53,0.118,35.439,-0.958,31.173,3.576,0,29.376,0.0,1.0,,,,,,
56.585,277.687,-7.722,0.073,35.331,-0.983,31.173,1.238,0,29.376,0.0,1.0,,,,,,
56.694,276.81,-7.798,0.043,35.22,-0.992,31.17,1.782,0,29.376,0.0,1.0,,,,,,
56.805,275.95,-8.182,0.024,35.11,-1.041,31.205,1.215,0,29.376,0.0,1.0,,,,,,
56.914,275.088,-7.859,0.078,35.001,-1.0,31.173,3.025,0,29.376,0.0,1.0,,,,,,
57.027,274.225,-8.006,0.06,34.891,-1.019,31.17,3.82,0,29.376,0.0,1.0,,,,,,
57.135,273.341,-7.951,0.047,34.778,-1.012,31.193,3.367,0,29.376,0.0,1.0,,,,,,
57.247,272.5,-7.7,0.086,34.671,-0.98,31.173,3.661,0,29.376,0.0,1.0,,,,,,
57.361,271.61,-7.776,0.104,34.558,-0.989,31.182,2.529,0,29.376,0.0,1.0,,,,,,
57.473,270.716,-7.994,0.031,34.444,-1.017,31.2,1.933,0,29.376,0.0,1.0,,,,,,
57.585,269.84,-7.917,0.048,34.333,-1.007,31.209,3.773,0,29.376,0.0,1.0,,,,,,
57.697,268.965,-7.766,0.091,34.222,-0.988,31.179,1.459,0,29.376,0.0,1.0,,,,,,
57.799,268.094,-7.677,0.074,34.111,-0.977,31.191,3.166,0,29.376,0.0,1.0,,,,,,
57.912,267.286,-8.055,0.033,34.008,-1.025,31.195,1.649,0,29.376,0.0,1.0,,,,,,
58.025,266.401,-7.734,0.089,33.895,-0.984,31.173,2.095,0,29.376,0.0,1.0,,,,,,
58.133,265.513,-7.571,0.107,33.782,-0.963,31.168,4.322,0,29.376,0.0,1.0,,,,,,
58.244,264.663,-7.836,0.061,33.674,-0.997,31.17,1.785,0,29.376,0.0,1.0,,,,,,
58.357,263.794,-7.755,0.06,33.564,-0.987,31.159,2.74,0,29.376,0.0,1.0,,,,,,
58.468,262.903,-7.999,0.071,33.45,-1.018,31.122,1.604,0,29.376,0.0,1.0,,,,,,
58.572,262.049,-7.666,0.078,33.342,-0.975,31.131,3.21,0,29.376,0.0,1.0,,,,,,
58.684,261.232,-7.918,0.066,33.238,-1.007,31.193,2.33,0,29.376,0.0,1.0,,,,,,
58.795,260.356,-7.919,0.08,33.126,-1.008,31.189,1.456,0,29.376,0.0,1.0,,,,,,
58.903,259.486,-7.538,0.111,33.016,-0.959,31.189,5.131,0,29.376,0.0,1.0,,,,,,
59.018,258.627,-7.779,0.077,32.906,-0.99,31.179,3.375,0,29.376,0.0,1.0,,,,,,
59.131,257.734,-7.796,0.069,32.793,-0.992,31.182,1.255,0,29.073,0.0,1.0,3.72,0.56,5.53,134.2,73.9,-44.9
59.24,256.848,-7.903,0.088,32.68,-1.005,31.193,2.927,0,29.15,0.0,1.0,3.53,0.55,5.37,177.0,-11.6,-2.6
59.348,255.997,-7.979,0.066,32.572,-1.015,31.163,2.121,0,29.162,0.0,1.0,3.41,0.55,5.28,174.5,-11.4,-3.5
59.454,255.148,-7.73,0.054,32.464,-0.983,31.179,3.973,0,29.204,0.0,1.0,3.26,0.55,5.23,174.7,-12.3,-5.4
59.564,254.311,-8.041,0.042,32.357,-1.023,31.184,1.75,0,29.167,0.0,1.0,3.19,0.56,5.27,176.9,-9.4,-3.7
59.674,253.458,-7.64,0.073,32.249,-0.972,31.154,4.186,0,29.209,0.0,1.0,3.04,0.57,5.18,178.9,-12.1,-4.1
59.786,252.591,-7.652,0.092,32.138,-0.974,31.186,2.379,0,29.228,0.0,1.0,2.91,0.57,5.12,175.0,-13.2,-3.0
59.896,251.71,-7.879,0.066,32.026,-1.002,31.163,1.74,0,29.246,0.0,1.0,2.78,0.55,5.11,160.0,62.3,-17.8
60.008,250.848,-7.914,0.081,31.916,-1.007,31.175,2.854,0,29.276,0.0,1.0,2.64,0.53,5.02,159.7,64.0,-20.1
60.119,249.973,-7.914,0.075,31.805,-1.007,31.161,0.995,0,29.265,0.0,1.0,2.54,0.53,4.98,176.0,-6.8,-3.4
60.233,249.095,-7.663,0.063,31.693,-0.975,31.168,2.969,0,29.323,0.0,1.0,2.37,0.55,4.87,175.6,-8.3,-2.4
60.343,248.207,-7.797,0.09,31.581,-0.992,31.182,2.696,0,29.331,0.0,1.0,2.25,0.56,4.86,175.5,-6.9,-3.0
60.457,247.34,-7.996,0.04,31.47,-1.017,31.175,3.478,0,29.31,0.0,1.0,2.16,0.55,4.87,174.5,-7.1,-2.8
60.57,246.446,-7.777,0.086,31.356,-0.989,31.177,2.515,0,29.326,0.0,1.0,2.03,0.52,4.88,176.3,-4.6,-3.1
60.686,245.565,-7.63,0.098,31.244,-0.971,31.157,3.329,0,29.144,0.0,1.0,2.1,0.56,5.28,175.5,-9.2,-3.6
60.797,244.646,-7.899,0.041,31.127,-1.005,31.184,4.119,0,29.347,0.0,1.0,1.78,0.53,4.79,175.9,-4.6,-2.9
60.912,243.784,-7.924,0.056,31.018,-1.008,31.177,2.206,0,29.228,0.0,1.0,1.79,0.57,5.12,173.0,-11.2,-3.2
61.026,242.883,-8.025,0.036,30.903,-1.021,31.193,0.875,0,29.143,0.0,1.0,1.76,0.58,5.28,170.0,38.5,-10.9
61.132,241.993,-7.873,0.089,30.79,-1.002,31.202,2.475,0,29.24,0.0,1.0,1.55,0.55,5.11,170.4,-10.5,-3.3
61.245,241.153,-7.716,0.092,30.683,-0.982,31.182,3.526,0,29.343,0.0,1.0,1.34,0.52,4.74,176.3,-2.1,-2.9
61.359,240.275,-8.091,0.057,30.571,-1.029,31.17,2.576,0,29.221,0.0,1.0,1.35,0.57,5.19,169.4,34.0,-10.8
61.472,239.377,-7.862,0.078,30.457,-1.0,31.157,1.739,0,29.367,0.0,1.0,1.09,0.51,4.71,176.0,-4.9,-3.3
61.591,238.495,-7.475,0.121,30.345,-0.951,31.147,3.088,0,29.305,0.0,1.0,1.04,0.54,4.98,-175.2,-8.2,-2.3
61.703,237.551,-7.515,0.087,30.225,-0.956,31.173,4.826,0,29.325,0.0,1.0,0.9,0.55,4.95,-173.2,-6.3,-5.6
61.816,236.68,-7.735,0.085,30.114,-0.984,31.166,1.982,0,29.324,0.0,1.0,0.79,0.56,5.0,-172.1,-5.6,-1.7
61.929,235.779,-8.001,0.066,29.999,-1.018,31.175,2.422,0,29.329,0.0,1.0,0.67,0.56,5.21,172.4,-0.9,0.1
62.043,234.903,-7.99,0.061,29.888,-1.017,31.191,0.933,0,29.378,0.0,1.0,0.51,0.5,4.68,165.3,-11.9,-0.7
62.155,234.019,-7.77,0.079,29.775,-0.989,31.173,1.556,0,29.355,0.0,1.0,0.42,0.53,4.89,179.5,-5.1,-1.2
62.265,233.124,-7.575,0.075,29.661,-0.964,31.157,4.328,0,29.381,0.0,1.0,0.28,0.54,4.88,-174.4,17.6,-5.2
62.376,232.278,-8.142,0.058,29.554,-1.036,31.189,2.32,0,29.394,0.0,1.0,0.16,0.54,4.86,-177.8,-18.4,0.5
62.491,231.402,-7.693,0.1,29.442,-0.979,31.159,2.132,0,29.382,0.0,1.0,0.06,0.5,4.63,157.0,11.9,-6.0
62.603,230.498,-7.536,0.114,29.327,-0.959,31.159,3.741,0,29.417,0.0,1.0,-0.09,0.5,4.86,158.6,-14.1,3.5
62.717,229.616,-7.719,0.094,29.215,-0.982,31.184,3.575,0,29.405,0.0,1.0,-0.19,0.48,4.64,172.9,7.6,-3.0
62.829,228.731,-7.921,0.067,29.102,-1.008,31.175,1.391,0,29.452,0.0,1.0,-0.35,0.51,4.88,-178.8,-23.7,1.0
62.942,227.845,-7.945,0.068,28.99,-1.011,31.159,3.624,0,29.44,0.0,1.0,-0.45,0.5,4.86,-176.6,14.7,-3.9
63.059,226.97,-7.901,0.079,28.878,-1.005,31.163,1.334,0,29.448,0.0,1.0,-0.57,0.51,5.0,-174.6,5.1,0.6
63.169,226.053,-7.708,0.078,28.762,-0.981,31.168,3.871,0,29.442,0.0,1.0,-0.68,0.48,4.77,-174.4,-20.3,-2.4
63.283,225.188,-7.854,0.072,28.652,-0.999,31.163,2.346,0,29.472,0.0,1.0,-0.82,0.48,4.96,-178.0,10.3,-4.2
63.398,224.296,-8.03,0.053,28.538,-1.022,31.182,2.419,0,29.558,0.0,1.0,-1.02,0.48,5.2,177.6,5.2,1.3
63.511,223.396,-7.827,0.09,28.424,-0.996,31.177,2.863,0,29.454,0.0,1.0,-1.03,0.43,4.7,174.7,7.1,-2.3
63.625,222.508,-7.645,0.084,28.311,-0.973,31.163,5.511,0,29.561,0.0,1.0,-1.25,0.49,5.2,170.7,12.4,-1.2
63.74,221.602,-7.713,0.076,28.195,-0.981,31.175,3.421,0,29.575,0.0,1.0,-1.38,0.47,5.12,176.1,11.0,-3.7
63.855,220.708,-7.725,0.083,28.082,-0.983,31.191,1.749,0,29.452,0.0,1.0,-1.37,0.42,4.7,175.1,10.2,-2.6
63.971,219.799,-7.891,0.079,27.966,-1.004,31.182,2.511,0,29.476,0.0,1.0,-1.51,0.42,4.72,174.1,9.4,-2.8
64.086,218.891,-8.108,0.047,27.85,-1.032,31.163,2.248,0,29.46,0.0,1.0,-1.61,0.43,4.75,174.6,10.7,-2.3
64.2,217.984,-7.924,0.056,27.735,-1.008,31.189,3.061,0,29.485,0.0,1.0,-1.75,0.43,4.74,174.8,11.3,-2.7
64.315,217.105,-7.703,0.105,27.623,-0.98,31.152,3.621,0,29.483,0.0,1.0,-1.86,0.44,4.79,174.7,10.8,-2.5
64.43,216.195,-7.851,0.057,27.507,-0.999,31.175,3.701,0,29.497,0.0,1.0,-1.99,0.44,4.78,175.3,11.7,-1.9
64.547,215.294,-7.984,0.044,27.393,-1.016,31.168,2.56,0,29.503,0.0,1.0,-2.11,0.45,4.78,174.1,12.5,-2.9
64.663,214.386,-7.814,0.05,27.277,-0.994,31.152,3.0,0,29.537,0.0,1.0,-2.26,0.46,4.84,169.7,-62.4,8.7
64.782,213.475,-7.641,0.1,27.161,-0.972,31.157,3.257,0,29.501,0.0,1.0,-2.34,0.45,4.81,173.8,14.2,-2.2
64.899,212.541,-7.456,0.119,27.043,-0.949,31.145,3.182,0,29.553,0.0,1.0,-2.51,0.47,4.9,174.8,14.2,-3.1
65.017,211.621,-7.796,0.061,26.926,-0.992,31.191,3.697,0,29.536,0.0,1.0,-2.61,0.48,4.89,174.7,16.5,-1.5
65.132,210.695,-7.951,0.037,26.808,-1.012,31.186,3.037,0,29.588,0.0,1.0,-2.78,0.51,4.98,174.6,13.9,-2.3
65.251,209.793,-7.856,0.045,26.693,-1.0,31.184,2.876,0,29.653,0.0,1.0,-2.96,0.51,5.13,175.6,13.0,-0.4
65.368,208.862,-8.17,0.017,26.574,-1.039,31.159,2.542,0,29.574,0.0,1.0,-3.0,0.48,4.98,174.8,17.7,-2.7
65.486,207.939,-7.991,0.059,26.457,-1.017,31.168,2.096,0,29.574,0.0,1.0,,,,,,
65.602,207.023,-7.774,0.073,26.34,-0.989,31.141,1.717,0,29.574,0.0,1.0,,,,,,
65.72,206.113,-7.774,0.093,26.225,-0.989,31.141,2.775,0,29.574,0.0,1.0,,,,,,
65.833,205.186,-7.799,0.088,26.107,-0.992,31.168,1.849,0,29.574,0.0,1.0,,,,,,
65.959,204.294,-7.966,0.05,25.993,-1.014,31.166,2.045,0,29.574,0.0,1.0,,,,,,
66.077,203.314,-7.964,0.044,25.869,-1.013,31.113,2.552,0,29.574,0.0,1.0,,,,,,
66.196,202.382,-7.757,0.075,25.75,-0.987,31.161,2.023,0,29.574,0.0,1.0,,,,,,
66.315,201.456,-7.677,0.062,25.632,-0.977,31.141,3.771,0,29.574,0.0,1.0,,,,,,
66.433,200.52,-7.564,0.11,25.513,-0.962,31.138,3.06,0,29.574,0.0,1.0,,,,,,
66.554,199.592,-7.669,0.09,25.395,-0.976,31.173,3.323,0,29.574,0.0,1.0,,,,,,
66.676,198.635,-7.858,0.084,25.273,-1.0,31.168,2.57,0,29.574,0.0,1.0,,,,,,
